name,latitude,longitude,ndvi
,48.78541666666608,33.04374999999905,0.5987825393676758
,41.75624999999953,-5.227083333333638,0.31463325023651123
,66.55208333333249,22.00624999999931,0.7059940695762634
,47.327083333332766,22.30624999999929,0.6428149342536926
,52.935416666666,12.40208333333274,0.6218658089637756
,52.76458333333269,-0.8020833333337122,0.5624242424964905
,62.95208333333251,42.18541666666561,0.6238700151443481
,50.91458333333269,-1.2687500000003809,0.5351901650428772
,40.78124999999956,8.39374999999947,0.5319212675094604
,56.89374999999933,29.752083333332504,0.7840988039970398
,49.26458333333277,25.01458333333258,0.7501963973045349
,46.75624999999946,5.293749999999534,0.842340350151062
,39.227083333332935,-8.622916666666923,0.5527224540710449
,63.94374999999921,-17.785416666666777,0.41550517082214355
,66.82291666666579,45.485416666665564,0.662386417388916
,40.06874999999957,32.59374999999912,0.051932401955127716
,43.893749999999514,-0.8562500000003581,0.7479278445243835
,57.09791666666595,33.73124999999913,0.75581955909729
,67.61458333333246,55.4812499999987,0.707229495048523
,34.439583333333,36.014583333332354,0.34888583421707153
,52.48124999999936,24.206249999999244,0.6661826968193054
,67.00624999999913,22.402083333332598,0.7207094430923462
,54.8687499999993,29.402083333332506,0.6608813405036926
,54.74374999999936,58.81458333333202,0.5299199223518372
,54.310416666666036,35.40208333333237,0.7519437670707703
,59.7729166666659,49.797916666665486,0.7122172713279724
,58.53124999999927,38.53541666666567,
,58.91874999999928,42.381249999998886,0.6321223378181458
,48.53541666666611,23.218749999999257,0.8440005779266357
,40.36458333333287,16.522916666666017,0.3352892994880676
,59.38124999999924,37.42708333333231,0.753455638885498
,62.802083333332526,14.10624999999939,0.6301682591438293
,48.185416666666086,27.79374999999916,-0.005128246732056141
,79.24791666666565,18.45624999999933,-0.024101251736283302
,43.760416666666195,17.23124999999939,0.6016890406608582
,54.45208333333267,38.48124999999902,0.5359387397766113
,38.635416666666245,-7.422916666666936,0.13366645574569702
,46.814583333332806,28.897916666665818,0.5819599628448486
,38.089583333332946,21.956249999999212,0.6418189406394958
,32.789583333333006,58.885416666665414,0.12432429194450378
,69.71041666666582,28.943749999999174,0.6668064594268799
,57.64791666666596,31.59791666666581,0.7742994427680969
,57.756249999999305,34.91874999999908,0.1918298900127411
,64.6562499999992,-17.077083333333462,-0.03313933312892914
,38.4812499999996,44.80624999999889,0.45630431175231934
,57.32708333333264,47.88541666666546,0.710848867893219
,54.493749999999345,58.285416666665334,0.714328944683075
,52.277083333332726,49.08124999999882,0.6436185836791992
,33.49791666666633,67.16874999999852,0.37321212887763977
,37.0062499999996,50.435416666665496,0.5030198097229004
,35.089583333332975,57.272916666665374,0.0479363352060318
,55.614583333332654,56.73958333333209,0.6187599897384644
,49.72708333333274,19.664583333332615,0.7644636631011963
,56.92291666666598,13.643749999999386,
,44.14374999999949,18.635416666665975,0.6613565683364868
,56.043749999999314,30.118749999999125,0.7900493144989014
,55.35624999999932,41.61041666666566,0.7682400345802307
,59.322916666665904,24.65208333333254,0.6608301401138306
,50.085416666666084,19.9562499999993,0.48542314767837524
,43.885416666666146,40.50208333333231,0.5330196619033813
,64.33541666666585,35.12708333333242,0.7455739378929138
,51.5687499999994,39.58124999999896,0.6167557835578918
,49.68124999999941,20.922916666665994,0.6168885827064514
,52.13541666666603,0.1395833333329506,0.769154965877533
,49.68541666666608,58.50208333333196,0.4050959050655365
,57.98541666666593,47.514583333332205,0.7419446110725403
,78.56041666666563,17.568749999999312,
,63.86874999999919,40.931249999998975,0.7008297443389893
,67.63541666666583,40.56874999999894,0.6858901381492615
,50.785416666666045,37.59791666666567,0.7018930912017822
,54.272916666666035,-7.489583333333599,0.7792635560035706
,57.45624999999927,10.18958333333282,0.7855882048606873
,46.41041666666614,40.98124999999896,0.42059019207954407
,57.247916666665965,23.047916666665937,0.8299621343612671
,60.164583333332594,32.8270833333324,0.6656168103218079
,48.05208333333276,-2.535416666667032,0.7733153104782104
,49.71041666666606,44.36041666666562,0.42930638790130615
,67.84374999999919,58.160416666665306,0.6097071766853333
,59.927083333332554,34.98541666666577,0.7079471349716187
,60.97291666666589,47.718749999998884,0.7463276386260986
,41.27291666666623,23.43541666666593,0.6412880420684814
,34.55208333333299,38.010416666665684,0.08443240821361542
,59.03958333333257,17.331249999999354,0.31609731912612915
,68.81874999999911,62.40208333333193,0.621544599533081
,49.60624999999943,1.8729166666662136,0.6818176507949829
,46.16458333333279,22.764583333332556,0.6955451965332031
,45.36874999999947,1.0895833333329106,0.8255658149719238
,52.106249999999385,16.38124999999937,0.7499487996101379
,63.456249999999216,9.889583333332807,0.7668680548667908
,38.07291666666626,47.22291666666552,0.2778254449367523
,51.956249999999386,0.44791666666625923,0.5935856699943542
,66.4479166666658,21.03124999999929,0.6248645782470703
,60.33958333333259,50.19791666666547,0.7536771297454834
,64.4645833333325,18.18541666666601,0.7039722800254822
,50.25624999999942,55.52291666666539,0.5827512741088867
,25.65208333333311,42.606249999998965,0.08879175782203674
,53.58541666666605,43.52708333333223,0.8131164908409119
,54.81874999999933,-6.302083333333627,0.7801282405853271
,57.11041666666597,35.69791666666572,0.7832472324371338
,54.939583333332685,31.518749999999127,0.7064418792724609
,46.268749999999464,40.41041666666566,0.4355514645576477
,43.556249999999515,-5.8979166666669585,0.19055570662021637
,47.40624999999944,16.952083333332666,0.6879709959030151
,55.93958333333264,8.872916666666127,0.7446795105934143
,68.13541666666576,66.13541666666524,0.014488800428807735
,54.3770833333327,44.16458333333224,0.4677240252494812
,49.760416666666096,5.3937499999995,0.6630104780197144
,48.97291666666609,-0.08541666666707215,0.5998821258544922
,51.12708333333271,10.660416666666151,0.5156838893890381
,59.752083333332564,58.347916666665355,0.670166015625
,60.0479166666659,8.131249999999511,0.475800484418869
,44.44791666666618,0.3979166666662763,0.5932716727256775
,65.1645833333325,14.531249999999405,0.6356253027915955
,61.38958333333258,35.347916666665725,0.8064006567001343
,69.31041666666576,49.68958333333219,0.6496665477752686
,66.42291666666581,18.78958333333267,0.48475342988967896
,43.23541666666617,44.506249999998914,0.44569042325019836
,55.189583333332656,29.927083333332487,-0.14667589962482452
,52.26874999999935,48.89374999999884,0.6548576951026917
,47.86874999999945,-4.222916666666975,0.31795254349708557
,39.16041666666627,42.71874999999889,0.3717128038406372
,37.34791666666627,27.77291666666585,-0.16682752966880798
,34.30624999999967,66.21458333333192,0.29076337814331055
,37.51458333333294,34.60624999999908,0.4750109016895294
,56.22291666666596,56.74374999999875,0.7312257885932922
,42.65624999999953,45.847916666665554,0.4190947413444519
,54.87291666666602,-6.547916666666936,0.7779619097709656
,68.16041666666581,26.16874999999916,0.5715665817260742
,41.87708333333287,34.26874999999908,0.18914957344532013
,47.247916666666114,10.231249999999475,0.6654413938522339
,52.09374999999936,21.472916666665924,0.7824329733848572
,46.33541666666611,25.102083333332583,0.6844878196716309
,53.23124999999936,-1.4229166666669926,0.32786357402801514
,61.71874999999922,45.177083333332256,0.7357983589172363
,64.2645833333325,57.89374999999868,0.6631812453269958
,62.53124999999922,6.672916666666168,0.028350427746772766
,62.98124999999922,54.64374999999876,0.68947833776474
,27.406249999999773,58.160416666665306,0.045731231570243835
,38.38958333333294,-1.8729166666669526,0.04107770696282387
,55.51041666666598,37.42708333333231,0.612480103969574
,66.1729166666658,55.568749999998715,0.687857449054718
,52.16458333333269,-7.935416666666951,0.7771520614624023
,52.74374999999934,27.143749999999184,0.5647377967834473
,59.83958333333255,33.11874999999909,0.5933874845504761
,56.55624999999932,59.86458333333197,0.6653260588645935
,53.03124999999937,-2.9854166666670205,0.7815472483634949
,33.68124999999967,52.268749999998725,0.03532358258962631
,53.64374999999938,23.747916666665898,-0.027758056297898293
,68.94791666666576,26.622916666665876,0.5724693536758423
,67.60624999999914,39.68124999999901,0.6144114136695862
,63.45208333333255,26.593749999999176,0.7310792803764343
,57.89791666666598,31.38124999999914,0.7293102741241455
,54.58541666666599,-1.8229166666669983,0.5824540257453918
,35.91041666666632,46.22291666666555,0.2744828164577484
,49.86458333333276,16.73958333333266,0.7958496809005737
,48.42708333333278,0.10624999999959071,0.7265313267707825
,64.96874999999918,13.006249999999396,0.7506002187728882
,38.91874999999961,56.03958333333205,0.10228864848613739
,56.672916666665955,22.368749999999263,0.638344943523407
,61.3687499999992,52.5020833333321,0.7293398380279541
,51.289583333332736,59.722916666665355,0.5710209012031555
,36.10624999999965,46.50208333333216,0.36044418811798096
,53.40208333333269,-1.789583333333695,0.7563074231147766
,48.856249999999434,24.877083333332536,0.6471807360649109
,44.83124999999948,15.777083333332712,0.7636198401451111
,51.6645833333327,6.081249999999499,0.8111047744750977
,39.21874999999957,-6.8479166666669755,-0.06310059875249863
,36.12291666666629,43.69791666666557,0.30970239639282227
,49.48541666666608,29.656249999999172,0.5933528542518616
,52.47291666666604,-8.602083333333553,0.7528151273727417
,34.07291666666633,57.42291666666535,0.05227689817547798
,52.931249999999345,20.572916666665943,0.6627287864685059
,52.560416666666036,54.110416666665394,0.4453178346157074
,79.57291666666563,14.21874999999943,0.025805022567510605
,33.03541666666636,46.643749999998896,0.0839555412530899
,33.31458333333302,49.07291666666549,0.23652832210063934
,47.872916666666114,24.977083333332587,0.8170562386512756
,50.6145833333327,22.302083333332632,0.702072262763977
,62.643749999999216,42.25624999999897,0.6528635621070862
,63.702083333332524,48.97708333333218,0.737542450428009
,57.531249999999275,34.0270833333324,0.7309426069259644
,32.01458333333303,55.96041666666537,0.05080327019095421
,66.97708333333249,16.906249999999343,0.550339937210083
,47.26874999999946,38.41874999999896,0.4699670970439911
,27.202083333333096,55.631249999998744,0.0475824810564518
,33.631249999999696,48.63124999999885,0.38306155800819397
,65.08541666666585,29.15208333333251,0.760170042514801
,38.35624999999958,58.71874999999872,0.049179740250110626
,38.44374999999959,58.56458333333203,0.05811990424990654
,53.418749999999356,52.34791666666541,0.6758567690849304
,49.6437499999994,35.44374999999902,0.5005923509597778
,56.7812499999993,31.643749999999134,0.7455301880836487
,53.372916666666036,-6.627083333333616,0.7771594524383545
,59.13124999999923,54.48124999999876,0.7166864275932312
,50.14791666666609,34.285416666665725,0.8049346804618835
,67.06874999999914,35.289583333332416,0.5796130895614624
,60.15208333333258,55.6354166666654,0.6710457801818848
,51.331249999999386,45.24791666666556,0.46160072088241577
,50.93958333333275,21.36874999999929,0.6727400422096252
,19.156249999999908,49.35208333333219,0.060018084943294525
,40.39374999999957,-3.9437500000003345,0.6151731014251709
,68.63124999999914,23.585416666665964,0.036529116332530975
,40.84374999999956,9.552083333332801,0.39643508195877075
,60.30208333333258,39.85208333333233,0.7432367205619812
,68.71041666666582,63.53958333333195,0.5693895220756531
,62.118749999999196,46.335416666665594,0.697272539138794
,54.485416666665984,22.122916666665983,0.7531000971794128
,53.82708333333269,44.52291666666554,0.625853955745697
,50.65624999999938,29.989583333332458,0.6955419778823853
,30.556249999999704,51.91874999999876,0.3317738175392151
,59.29374999999926,39.05208333333231,0.7450729608535767
,49.114583333332725,38.172916666665714,0.7576030492782593
,52.39791666666603,-2.2479166666670096,0.5403261780738831
,51.22291666666607,34.235416666665735,0.7688289284706116
,32.67291666666632,57.62291666666536,0.04879472777247429
,45.81041666666615,28.535416666665867,0.5439224243164062
,47.556249999999444,38.38124999999905,0.5651589035987854
,39.46041666666627,40.6979166666656,0.578586995601654
,50.64374999999939,4.235416666666197,0.7188432812690735
,47.58124999999944,33.010416666665805,0.5691747069358826
,57.8395833333326,53.68541666666547,0.6999199390411377
,54.76874999999935,28.214583333332513,0.7897698283195496
,62.260416666665876,33.710416666665765,0.8398590087890625
,48.67291666666609,24.04374999999922,0.5594497323036194
,59.1395833333326,43.24791666666562,0.7748719453811646
,42.96874999999954,-3.4312500000003183,0.4165401756763458
,48.13958333333281,29.660416666665835,0.6244321465492249
,63.89999999999922,-19.658333333333417,0.17649959027767181
,63.456249999999216,-18.40208333333339,0.0077264816500246525
,39.03124999999961,38.31874999999901,0.3566344678401947
,14.110416666666628,44.447916666665606,0.5217196345329285
,40.08124999999955,26.527083333332545,-0.1753169745206833
,46.852083333332814,30.581249999999127,0.2610909044742584
,46.268749999999464,0.022916666666247917,0.7806726098060608
,64.41874999999919,-21.747916666666697,0.6269894242286682
,34.15208333333302,64.20624999999859,0.3457757234573364
,68.26874999999913,62.060416666665276,0.6685500741004944
,48.00208333333279,28.13124999999917,0.5599406361579895
,40.87291666666621,21.056249999999324,
,48.54374999999943,23.489583333332572,0.675433337688446
,45.63124999999949,25.9979166666659,0.6050633788108826
,52.74791666666604,25.439583333332592,0.6736637949943542
,54.647916666666,34.152083333332406,0.7896921038627625
,52.285416666666016,-7.3854166666669405,0.7748633623123169
,44.91041666666615,7.556249999999551,0.612640380859375
,66.33958333333246,49.910416666665526,0.7271586656570435
,33.55208333333302,64.5145833333319,0.3034224510192871
,26.8770833333331,55.235416666665365,0.03498959168791771
,53.59374999999936,13.239583333332774,0.7662431001663208
,52.03958333333272,-1.2979166666669926,0.5411753058433533
,67.72291666666577,52.14791666666548,0.26017123460769653
,40.91041666666621,47.60208333333218,0.7204782962799072
,47.618749999999444,5.064583333332904,0.5468733310699463
,55.06041666666597,51.73958333333212,0.7504959106445312
,56.56874999999929,50.4062499999988,0.679706335067749
,52.50624999999935,-2.1979166666670267,0.6498114466667175
,63.97291666666586,-18.339583333333447,0.37106454372406006
,38.38958333333294,40.52708333333228,0.44764864444732666
,60.59791666666592,37.11874999999901,0.6922330260276794
,60.46874999999926,34.16874999999903,0.7718464732170105
,46.31458333333278,14.922916666666055,0.5701610445976257
,36.7979166666663,57.172916666665316,0.06165393069386482
,53.75624999999932,53.91874999999876,0.6491426825523376
,56.768749999999294,48.06874999999886,0.7015424966812134
,42.36458333333288,1.5895833333329392,0.7260462641716003
,48.75208333333276,24.85624999999922,0.6027804613113403
,50.14374999999938,2.364583333332945,0.8054993152618408
,35.06458333333298,24.785416666665952,0.4272522032260895
,47.227083333332786,26.15208333333254,0.4522009789943695
,60.352083333332565,48.45208333333221,0.7397724390029907
,39.70624999999957,43.06041666666556,0.4111381769180298
,50.79374999999942,29.031249999999147,0.7747665047645569
,52.92708333333269,41.893749999998924,0.7819360494613647
,29.03958333333309,59.752083333331946,0.054854705929756165
,35.91874999999964,48.86458333333215,0.16154584288597107
,49.90208333333272,57.36458333333204,0.34670528769493103
,34.28124999999967,35.931249999999096,0.5529264807701111
,51.556249999999366,24.26041666666589,0.6888744831085205
,64.08541666666585,59.05624999999871,0.5966123342514038
,43.83541666666616,41.16458333333227,0.5812036991119385
,62.668749999999235,55.347916666665384,0.6727126836776733
,50.7312499999994,4.231249999999534,0.2867059111595154
,36.922916666666296,-6.347916666666918,0.1525728851556778
,59.05624999999926,32.46874999999909,0.7829335927963257
,56.747916666665986,32.36041666666574,0.7072427272796631
,54.63958333333269,58.885416666665414,0.6606440544128418
,55.93958333333264,38.21041666666562,0.7556857466697693
,56.331249999999294,60.14374999999867,0.6583037972450256
,65.44791666666586,54.189583333332074,0.6794067621231079
,37.32708333333293,14.052083333332746,0.2561629116535187
,47.76041666666613,7.06458333333282,0.7711181640625
,53.052083333332696,-2.0145833333336896,0.7317367792129517
,45.93124999999944,17.822916666665975,0.6046820878982544
,49.031249999999424,10.385416666666089,0.7372274994850159
,38.83124999999958,56.86041666666534,0.046505171805620193
,28.19374999999975,59.59791666666531,0.008206205442547798
,60.84791666666589,42.606249999998965,0.7760260701179504
,35.018749999999656,51.96874999999883,0.05816280469298363
,45.27291666666615,40.193749999999,0.4443628787994385
,42.54374999999953,8.793749999999447,0.5245121121406555
,43.34791666666618,-3.327083333333661,0.49293607473373413
,33.86874999999964,35.9979166666657,0.3050402104854584
,38.70624999999957,27.45624999999916,0.5290693044662476
,56.039583333332644,9.78124999999943,
,64.73541666666583,49.68541666666544,0.7269816994667053
,40.16874999999954,-6.66041666666689,0.6145512461662292
,70.51458333333241,29.35208333333253,0.6252383589744568
,59.527083333332605,50.57708333333212,0.7615759968757629
,65.08958333333246,13.685416666666072,0.5235100984573364
,59.76041666666592,56.16041666666538,0.626640796661377
,69.21874999999912,22.122916666665983,0.622080385684967
,55.58124999999931,8.464583333332854,0.7694700956344604
,62.02291666666589,7.581249999999498,0.5836727023124695
,59.59374999999926,40.093749999999034,0.6790395975112915
,38.58958333333292,48.797916666665515,0.6545789241790771
,22.4729166666665,57.660416666665384,0.0593382827937603
,61.34374999999925,31.81874999999911,
,54.3145833333327,29.752083333332504,0.812973141670227
,41.67708333333285,42.36458333333226,0.7846537828445435
,79.2104166666656,13.468749999999403,-0.18899410963058472
,46.16041666666612,39.74791666666561,0.6818171739578247
,60.33541666666592,42.42708333333231,0.6878969073295593
,61.83958333333253,52.28541666666547,0.7248029112815857
,40.38124999999954,31.835416666665765,0.4396005868911743
,49.3062499999994,-0.4687500000003694,0.6937900185585022
,32.26874999999969,50.83958333333211,0.38671302795410156
,38.697916666666245,29.735416666665856,0.3236786723136902
,51.789583333332715,35.4104166666657,0.7635135650634766
,55.914583333332644,56.07291666666538,0.7581002712249756
,53.83124999999935,40.510416666665634,0.6496537923812866
,47.4395833333328,-1.2895833333336666,0.5911083221435547
,36.8312499999996,40.902083333332286,0.19430331885814667
,62.84791666666589,24.48958333333252,0.7359699010848999
,67.88958333333247,17.77708333333265,0.48484301567077637
,63.83541666666584,14.285416666666064,0.6871093511581421
,25.564583333333122,38.69791666666569,0.04003370925784111
,48.50624999999942,7.268749999999529,0.26107415556907654
,51.25208333333271,25.21041666666588,0.7655273079872131
,39.99374999999956,-2.2520833333336725,0.49622461199760437
,66.73124999999914,15.031249999999432,0.030814193189144135
,43.16874999999951,-7.197916666666913,0.8060408234596252
,36.57708333333294,32.25624999999911,0.29882392287254333
,35.14374999999966,45.614583333332234,0.18397721648216248
,55.989583333332625,32.23958333333246,0.7666307687759399
,33.71874999999965,49.25208333333213,0.21399523317813873
,30.618749999999718,47.66874999999891,-0.41254159808158875
,46.560416666666136,-1.0395833333336668,0.6118562817573547
,58.53541666666594,58.6354166666653,0.6218130588531494
,60.493749999999245,23.939583333332592,0.6121069192886353
,40.122916666666256,-8.656250000000199,0.5137103796005249
,51.99791666666606,27.922916666665827,0.7616146206855774
,57.927083333332604,41.210416666665594,0.6896126866340637
,63.59374999999918,52.20624999999879,0.7126893401145935
,51.272916666666056,21.44374999999931,0.7319862842559814
,45.88124999999946,20.989583333332632,0.5682682394981384
,63.73541666666585,-19.168750000000102,
,64.66874999999924,-21.156250000000053,0.41352128982543945
,66.47708333333246,56.352083333332104,0.7484398484230042
,49.72708333333274,19.981249999999335,0.6654986143112183
,42.68958333333288,-2.2479166666670096,0.7278167009353638
,38.35208333333293,48.422916666665515,0.30010056495666504
,55.160416666666,56.71874999999872,0.6830527186393738
,65.08541666666585,-17.114583333333453,0.04711705446243286
,62.36458333333255,9.627083333332818,0.6103935837745667
,27.572916666666412,55.46458333333208,0.018026355654001236
,45.88124999999946,26.81458333333256,0.17283838987350464
,37.843749999999595,39.131249999999,0.17819014191627502
,53.16458333333269,6.897916666666162,0.5922464728355408
,53.22708333333269,20.235416666665913,0.7674398422241211
,44.943749999999504,15.639583333332753,0.7869452238082886
,28.243749999999775,57.589583333332,0.44101059436798096
,48.902083333332776,9.98541666666611,0.7549859285354614
,30.581249999999727,55.66874999999877,0.22545507550239563
,30.018749999999724,54.69791666666541,0.043741464614868164
,66.56458333333245,16.031249999999403,0.6119647026062012
,43.481249999999484,5.7062499999995,0.37446314096450806
,30.03958333333304,52.10624999999882,0.283779501914978
,44.52708333333282,18.610416666666026,0.5172923803329468
,37.777083333332925,-6.814583333333587,0.10287968814373016
,61.306249999999245,38.4729166666657,0.7703772783279419
,44.69791666666615,12.177083333332744,0.2412455528974533
,44.31874999999952,11.502083333332733,0.466463178396225
,70.85624999999908,28.90624999999915,0.701093852519989
,49.27708333333275,13.152083333332769,0.7710784077644348
,34.34791666666634,46.427083333332234,0.32566291093826294
,32.010416666666366,59.98124999999868,0.07492569833993912
,64.80208333333252,-17.543750000000074,-0.023716039955615997
,50.989583333332746,35.9979166666657,0.5138075947761536
,53.15624999999933,32.86874999999907,0.7513912916183472
,48.22708333333275,57.54791666666533,0.3606676161289215
,48.39791666666609,29.35208333333253,0.6225784420967102
,37.01874999999962,57.43124999999873,0.13128075003623962
,70.27291666666576,30.310416666665812,0.5834024548530579
,39.093749999999574,42.34791666666563,0.3729651868343353
,58.439583333332585,45.46874999999886,0.5861871838569641
,55.56458333333268,-1.9354166666670383,0.583081066608429
,44.493749999999515,15.57291666666603,0.7624063491821289
,32.48958333333301,48.672916666665515,0.11522568017244339
,62.54374999999919,23.6229166666659,0.424729585647583
,39.764583333332865,32.78958333333247,
,64.71458333333248,34.46874999999912,0.7628134489059448
,63.99374999999918,28.39374999999916,0.711869478225708
,49.69374999999939,12.943749999999424,0.7359620332717896
,36.868749999999615,50.55624999999884,0.7667735815048218
,31.07291666666636,44.71874999999892,0.12565334141254425
,64.84374999999915,-21.30625000000006,0.5712574124336243
,50.906249999999396,46.93541666666559,0.4562385380268097
,22.50624999999986,57.30208333333198,0.03250198811292648
,60.9812499999992,13.514583333332723,0.6939524412155151
,51.2062499999994,52.92291666666546,0.49181854724884033
,52.90624999999936,46.71874999999891,0.7707281708717346
,46.027083333332804,-1.0312500000003413,0.5445394515991211
,60.318749999999234,45.552083333332206,0.7167701125144958
,36.89374999999961,45.75208333333222,0.2416774481534958
,30.497916666666413,66.92708333333182,0.10518315434455872
,38.56458333333292,45.06041666666558,0.46202266216278076
,60.87291666666592,51.27708333333208,0.7652572989463806
,60.4854166666659,36.59791666666569,0.7304399013519287
,55.18541666666599,23.89791666666593,0.6803174614906311
,42.914583333332835,41.85624999999893,0.8258593678474426
,49.210416666666084,21.889583333332606,0.7736479043960571
,62.98958333333253,57.01041666666541,0.6945095658302307
,57.87708333333261,27.09791666666584,0.7078127861022949
,37.06874999999964,47.09374999999886,0.24984726309776306
,58.89374999999926,41.11458333333229,0.7933728694915771
,59.714583333332605,49.985416666665465,0.6901962757110596
,63.44374999999919,24.106249999999278,0.6613566279411316
,68.54374999999911,20.54791666666597,0.6482108235359192
,64.2395833333325,-16.093750000000114,0.2038777768611908
,70.0520833333324,59.152083333332016,0.5189313888549805
,67.34374999999912,52.32708333333212,0.62039715051651
,51.31874999999938,15.427083333332748,0.3982216715812683
,40.768749999999535,26.614583333332543,0.44669774174690247
,48.539583333332764,56.03541666666538,0.25337159633636475
,54.93541666666598,-2.531250000000369,0.7800490856170654
,54.58124999999934,-7.285416666666919,0.7789823412895203
,44.539583333332835,23.9979166666659,0.7358617186546326
,52.95624999999934,49.03541666666546,0.4705406725406647
,38.40208333333292,47.26041666666551,0.6563615202903748
,69.12708333333245,25.531249999999144,0.6058743000030518
,48.10624999999945,33.5812499999991,0.3747596740722656
,49.92708333333277,4.081249999999585,0.7103208899497986
,51.99791666666606,4.69374999999954,0.6196145415306091
,54.38958333333268,18.0812499999993,0.6195517182350159
,54.41041666666601,56.98541666666537,0.7007376551628113
,50.814583333332735,8.964583333332797,0.7838645577430725
,58.00624999999926,13.618749999999435,0.6945807337760925
,49.67708333333275,20.92708333333266,0.5878018736839294
,51.35624999999939,24.82291666666589,0.7751051783561707
,42.21874999999954,-2.2229166666670324,0.4514543116092682
,57.560416666665965,-5.339583333333649,0.5735613703727722
,51.831249999999365,8.31458333333279,0.7525835633277893
,53.48958333333268,-9.514583333333519,
,60.80624999999927,24.247916666665926,0.7942535877227783
,59.34374999999927,41.760416666665606,0.7456323504447937
,63.322916666665876,51.92291666666543,0.7297850847244263
,37.7354166666663,-6.8104166666669235,0.34123483300209045
,41.135416666666195,21.168749999999278,-0.14865148067474365
,54.102083333332686,41.93541666666561,0.659902036190033
,61.922916666665856,26.99791666666587,0.6858157515525818
,55.227083333332665,40.83541666666567,0.7019842863082886
,50.89791666666604,8.027083333332795,0.3384844958782196
,69.37708333333248,49.63958333333221,0.46606895327568054
,54.018749999999315,-7.377083333333615,0.7599513530731201
,49.110416666666076,36.78124999999909,0.5676126480102539
,37.3187499999996,27.706249999999155,0.4093724489212036
,53.114583333332696,-8.777083333333591,0.7759661078453064
,56.881249999999305,37.57291666666572,0.8084733486175537
,48.26874999999943,27.081249999999212,0.5949242115020752
,48.23958333333276,5.897916666666191,0.6868332028388977
,59.80624999999927,39.122916666665674,
,44.34374999999951,22.18124999999929,0.6710911989212036
,56.07291666666596,33.37708333333242,0.7444362044334412
,61.8312499999992,17.156249999999343,0.7755758762359619
,40.21458333333291,28.02291666666588,
,61.82708333333257,44.82708333333221,0.7184324264526367
,51.302083333332696,51.193749999998765,0.35753101110458374
,57.67708333333263,36.31041666666576,0.7288619875907898
,32.160416666666364,59.356249999998646,0.04817727580666542
,67.15208333333248,22.260416666665975,0.6823267340660095
,40.122916666666256,46.06041666666553,0.34865322709083557
,53.88124999999933,-8.710416666666928,0.6914480328559875
,64.5645833333325,28.914583333332473,0.7111173868179321
,26.81874999999976,40.339583333332314,0.09672186523675919
,56.7562499999993,40.43541666666561,0.750625491142273
,65.38124999999913,16.48958333333266,0.5295514464378357
,39.64374999999958,22.656249999999286,0.45537373423576355
,51.677083333332725,24.581249999999272,0.6883242130279541
,40.114583333332895,-4.014583333333633,0.5887013673782349
,37.34791666666627,31.56041666666578,0.24430032074451447
,53.697916666666025,-1.8562500000003581,0.6464167237281799
,52.97291666666603,29.78541666666575,0.7883291840553284
,48.52708333333275,7.381249999999455,0.40204814076423645
,53.73124999999933,57.581249999998704,0.5877873301506042
,52.35624999999935,44.48124999999888,0.7061425447463989
,37.402083333332946,22.431249999999206,0.43052080273628235
,56.17708333333263,50.93958333333208,0.7225088477134705
,43.04791666666621,-8.422916666666936,0.6886191368103027
,56.352083333332615,49.106249999998845,0.7407655119895935
,57.5437499999993,18.577083333332666,0.7203971743583679
,47.4104166666661,16.406249999999318,0.6601150631904602
,39.822916666666224,26.581249999999184,0.5540936589241028
,48.19374999999945,24.302083333332572,0.8283336758613586
,57.71458333333263,12.9354166666661,0.591269850730896
,48.856249999999434,15.481249999999394,0.5390453934669495
,51.218749999999375,58.07291666666541,0.745341420173645
,45.352083333332835,35.002083333332386,0.41811805963516235
,40.85624999999958,45.72708333333227,0.19062583148479462
,30.88124999999969,60.8687499999987,0.03230835497379303
,65.09791666666584,-17.293750000000102,0.0003895675763487816
,55.031249999999346,-8.172916666666936,0.5493266582489014
,26.452083333333096,43.31041666666558,0.07291329652070999
,37.910416666666244,36.73124999999902,0.23602573573589325
,61.89374999999922,57.402083333332065,0.7363362312316895
,38.38958333333294,29.41041666666584,0.3856828510761261
,68.81041666666579,48.83541666666553,0.6471583247184753
,31.981249999999704,52.60624999999873,0.023468589410185814
,59.69791666666593,52.11874999999879,0.7801117300987244
,47.84374999999942,25.20208333333255,0.7662622332572937
,63.81041666666588,-18.422916666666737,0.4564485251903534
,30.53124999999971,57.71458333333203,0.05838488042354584
,32.74374999999968,43.56041666666558,
,54.36874999999934,-7.793750000000217,0.6097704768180847
,63.76458333333252,36.25624999999903,0.7817367911338806
,55.364583333332675,28.635416666665833,0.7520745396614075
,38.01874999999958,22.556249999999206,0.5696431398391724
,37.389583333332936,-8.656250000000199,0.38859471678733826
,64.25624999999918,-16.143750000000097,0.0632702112197876
,58.31874999999929,32.32708333333247,0.7672274708747864
,38.53541666666624,42.62291666666558,
,48.70208333333278,2.1270833333329047,0.5498026609420776
,62.66041666666589,55.13958333333205,0.6502174735069275
,61.30208333333253,11.956249999999441,0.582728922367096
,39.69374999999957,46.331249999998924,0.6344030499458313
,30.35624999999973,53.89791666666539,0.05705037713050842
,50.83541666666606,-4.022916666667015,0.7643932700157166
,64.63541666666586,54.83541666666548,0.7611632943153381
,66.50624999999911,30.42291666666577,0.6237589120864868
,43.53124999999951,0.7729166666663047,0.5709722638130188
