name,latitude,longitude,mndwi
Ingolstadt,48.750317,11.412153,-0.0915727913379669
Inningen M1,48.29,10.83,-0.3700288534164428
Jettenbach,48.177714,12.381857,0.0924434065818786
KW Gundelsheim,49.280578,9.156055,-0.2301859110593795
KW Öpfingen,48.29463,9.830391,-0.3471869230270386
Kachlet,48.5797112,13.4082738,-0.2031396180391311
Kaufering,48.084026,10.864936,-0.2225422859191894
Koblenz,50.365855,7.58171,0.1033403575420379
Koepchenwerk Koepchenwerk - Koepchenwerk II (Herdecke) Pumped Storage Power Plant Germany,51.41048,7.45314,-0.1152924299240112
Kraftwerk Rothenfels,49.90018,9.58676,-0.1039167717099189
Landau,48.667862,12.660027,-0.0503635816276073
Laufwasserkraftwerk Hengstey,51.400404,7.45204,-0.0692856311798095
Legau M1,47.869845,10.181145,-0.1455631554126739
Lehmen,50.274724,7.458957,0.3735960721969604
Leitzach,47.873938,11.87099,-0.218665599822998
Markersbach PSW Markersbach PSS A - Markersbach Pumped Storage Power Plant Germany,50.51938,12.87976,-0.3299912214279175
Meitingen,48.546994,10.86507,-0.3750965595245361
Merching,48.2704497,10.9773463,-0.319184809923172
Mittelstetten M1,49.21,10.72,-0.4924464821815491
Müden,50.18416667,7.33277778,0.1215675994753837
Mühltal,47.99629724,11.48542787,-0.4022000730037689
Neef,50.087362,7.135809,0.0991014540195465
Niederaichbach,48.6039132,12.3023425,-0.2810783088207245
Niederwartha,51.09153428,13.60982895,-0.3053093254566192
Nußdorf,47.74444,12.1348886,0.3210204243659973
Obernach,47.554694,11.291366,-0.303240954875946
Oberpeiching,48.646423,10.879086,-0.0630879029631614
PSW Hohenwarte II PSS A,50.615002,11.492,-0.2646762728691101
Perach,48.0261021,12.789632,-0.4149124920368194
Pfrombach,48.44132,11.99233,-0.3273773789405823
Pielweichs,48.76166667,12.87027778,0.0678855031728744
Prem,47.692726,10.797592,-0.2026478052139282
Prittriching,48.21062,10.904933,-0.0743946135044097
Psw langenprozelten,50.05313,9.58137,-0.3782017230987549
Psw vianden Vianden 1 - Vianden Pumped Storage Power Plant Luxembourg,49.95156713,6.180031287,-0.414295494556427
Pumpspeicherkraftwerk glems,48.50499,9.28692,-0.2733320295810699
Pumpspeicherwerk rönkhausen Rönkhausen Pumped Storage Power Plant Germany - Rönkhausen Pumped Storage Power Plant Germany,51.22475,7.99281,-0.0843347758054733
Radag,47.58629,8.13207,-0.3695870637893677
Rain,48.692383,10.897786,-0.2173035591840744
Reckingen,47.57122,8.338716,-0.2564140856266022
Reisach,49.53002,12.28481,-0.2617665529251098
Rheinfelden,47.56990573,7.810113464,0.1076405793428421
Rheinkraftwerk iffezheim Rheinkraftwerk Iffezheim,48.83135,8.11216,-0.3177426755428314
Rosenheim,47.83825,12.15333,0.5190712809562683
Roßhaupten,47.651451,10.735525,-0.4775437116622925
Rudolf fettweis werk,48.67128595,8.354376729,-0.3244655728340149
Scheuring,48.180229,10.8833102,0.0161985214799642
Schwabmünchen M1,48.191,10.729,-0.3036350607872009
Schwabstadl,48.148375,10.867023,0.0865531489253044
Schwammenauel,50.628507,6.479111,-0.4330032169818878
Schwarzenbach,48.6559308,8.3262275,0.1923258304595947
Serrig,49.566954,6.592348,-0.1969834417104721
Sorpesee,51.3510404,7.9680569,-0.1633101105690002
Stammham,48.24932,12.86469,-0.4234115183353424
Straubing,48.89659,12.55752,-0.3380871713161468
Säckingen,47.5619736,7.95484645,-0.49752938747406
Säckingen run-of-river,47.55828,7.9558,-0.1925780922174453
Tannheim,48.00795,10.118537,-0.3761847615242004
Tanzmühle,49.552216,12.281256,-0.3972423672676086
Teufelsbruck,48.11444444,12.27194444,0.3453913331031799
Trier,49.728029,6.624451,0.0703133940696716
Töging,48.2518176,12.5873078,-0.4130282700061798
Unterbergen,48.237449,10.92718,-0.0275395475327968
Unteropfingen,48.0612649,10.1284379,-0.4746984243392944
Uppenborn,48.473474,11.95481,-0.0987518429756164
Uppenborn 2,48.5152,12.101,-0.3452053964138031
Urspring,47.71598,10.825785,0.270222395658493
Vohburg,48.778103,11.60119,-0.1587826311588287
WKW Großarmschlag Hauptkraftwerk,48.883166,13.359728,-0.4980061650276184
WKW II/ Alzarkraftwerke Heider,48.068,12.576,-0.4509186446666717
WKW III,48.154,12.652,-0.4723108410835266
Walchensee,47.631354,11.337054,-0.4723334014415741
Waldeck I Pumped Storage Power Plant Germany - Waldeck I Pumped Storage Power Plant Germany,51.166,9.0461,-0.3014200925827026
Waldeck bringhausen Waldeck II M5 - Waldeck II Pumped Storage Power Plant Germany,51.167139,9.046832,-0.2459810078144073
Waldshut Schluchsee,47.61777,8.1926,-0.2555341422557831
Wasserburg,48.05699,12.22074,-0.3987776935100555
Wasserkraftanlage Odertalsperre,51.646122,10.504712,-0.5276650190353394
Wasserkraftanlage Okertalsperre,51.86256,10.471185,-0.5684095621109009
Wehr Kraftwerk Wehr - Wehr Pumped Storage Hydroelectric Power Plant Germany,47.64529898,7.91819945,-0.4719475507736206
Wendefurth Wendefurth Pumped Storage Power Plant Germany - Wendefurth Pumped Storage Power Plant Germany,51.74223,10.91879,-0.3848083317279815
Weserkraftwerk bremen,53.061134,8.864937,-0.0847205445170402
Wintrich,49.879784,6.948762,0.2098070383071899
Witznau Schluchsee,47.68791,8.25159,-0.4155815541744232
Zeltingen,49.951074,7.023166,-0.0499860607087612
AGRAS,40.806,22.003,-0.4887857437133789
Asomata ASOMATA - Asomata Hydroelectric Power Plant Greece,40.4744,22.2439,-0.4297027289867401
Ilarionas ILARIONAS - Ilarionas Hydroelectric Power Plant Greece,40.0966,21.8039,-0.3034912943840027
Kastraki KASTRAKI - Kastraki Hydroelectric Power Plant Greece,38.7415,21.3642,-0.3962217271327972
Kremasta,38.890417,21.499583,0.084757812321186
LOUROS,39.251598,20.8648,-0.5220458507537842
Ladonas LADONAS,37.75,21.8833333,-0.4943531155586242
Mesochora Hydroelectric Power Plant Greece - Mesochora Hydroelectric Power Plant Greece,39.4644,21.3042,-0.3865814805030823
Piges Aoos Hydroelectric Power Plant Greece,39.6871,20.8421,0.4184518456459045
Plastiras PLASTIRAS - Plastira Hydroelectric Power Plant Greece,39.2361,21.7462,-0.0173573605716228
Platanovrysi PLATANOVRYSI - Platanovrisi Hydroelectric Power Plant Greece,41.3355,24.4621,-0.3306660056114197
Polyfyto POLYFYTO - Polyfyto  Hydroelectric Power Plant Greece,40.3305,22.1253,-0.4833426773548126
Pournari,39.1845,21.0255,-0.5264083743095398
Sfikia SFIKIA - Sfikia Hydroelectric Power Plant Greece,40.3856573,22.2113777,-0.4722676277160644
Smokovo,39.1463,22.0629,0.0771760046482086
Stratos,38.676,21.3233,-0.4920308589935303
Thisavros φράγμα θησαυρού,41.267032,24.5008777,-0.445187509059906
HE Tiszalok,48.025136,21.307715,-0.0354688614606857
Kesznyeten hernadviz hungary Kesznyeten (Hernadviz) Hydroelectric Power Plant Hungary - Kesznyeten (Hernadviz) Hydroelectric Power Plant Hungary,47.995972,21.033037,-0.4422559440135956
Kiskore hungary Kiskore Hydroelectric Power Plant Hungary - Kiskore Hydroelectric Power Plant Hungary,47.493163,20.514556,0.0954823940992355
Andakíl,64.5386,-21.695,-0.3993362188339233
Blanda,65.4158,-19.8198,-0.307027131319046
Búrfell,64.1052,-19.8335,-0.1850404441356659
Búðarháls,64.2355,-19.3707,0.0336395390331745
Fljótsdalsvirkjun (Kárahnjúkar ),64.9471,-15.7931,0.3052515387535095
Hrauneyjafoss,64.2009,-19.2406,-0.4254876971244812
Lagarfoss,65.5069,-14.3656,0.0695616975426673
Laxárvirkjun 3,65.8182,-17.314,-0.2579994201660156
Ljósafossvirkjun,64.0944,-21.0107,-0.3516471683979034
Sigalda,64.1733,-19.1272,0.0172574166208505
Steingrímsstöð,64.129,-21.0266,-0.4294008910655975
Sultartangi,64.1672,-19.6212,-0.3974204063415527
Vatnsfell,64.1966,-19.0341,0.1183636561036109
Írafoss,64.0875,-21.0077,-0.2605855464935303
Ardnacrucha production unit Ardnacrusha Unit 1 - Ardnacrusha Hydroelectric Power Plant Ireland,52.7056,-8.6128,-0.3450146913528442
Erne Scheme,54.5,-8.19,-0.2947492301464081
Lee Scheme,51.89,-8.61,-0.3879347741603851
Liffey Scheme / Poulaphouca,53.1233,-6.5058,0.4352785646915436
Turlough hill Turlough Hill Unit 1 - Turlough Hill (Tomaneena) Pumped Storage Hydroelectric Power Plant Ireland,53.0280556,-6.3930556,-0.3688776791095733
 Valsoera - Telessio,45.487814,7.395236,-0.0445993095636367
Acceglio,44.474627,6.990918,-0.3497941792011261
Acquoria,41.960922,12.798884,-0.2860235273838043
Agordo,46.2855556,12.0375,-0.5826519727706909
Agri,40.289012,16.139079,-0.4169450104236603
Ala,45.758995,11.000182,-0.4334617555141449
Alanno,42.295438,13.971105,-0.4135365188121795
Albano,46.131588,9.280837,-0.4783390760421753
Albi Magisano,39.01339,16.6279,-0.378616452217102
Anapo c.le UP_ANAPO_C.L_1 - Anapo Pumped Storage Power Plant Italy,37.115761,15.137157,-0.3634868860244751
"Andonno c,",44.314628,7.482432,-0.3901570737361908
Ardenno,46.164292,9.644944,-0.4613918960094452
Arsie',45.983007,11.758295,-0.410281240940094
Ascoli porta romana,42.85527778,13.56527778,-0.4588385820388794
Aventino,42.004033,14.156813,-0.4046311676502228
Avise UP_AVISE_1,45.700913,7.193059,-0.3697578012943268
Balsorano,41.80388889,13.55888889,-0.4736155271530151
Barca cle,40.2333333,15.2333333,-0.4839108288288116
Barcis,46.1597222,12.6594444,-0.4906233847141266
Bardonecchia,45.07972222,6.71055556,-0.2155398428440094
Bardonetto - Pont,45.40861111,7.48722222,-0.4515538513660431
Bargi UP_BARGI_CEN_1,44.117039,11.04338,-0.1933505833148956
Baschi,42.672832,12.21796,-0.4402982294559479
Battiggio,45.98305556,8.12694444,-0.3392515182495117
Bergkristall Stieber,46.827532,11.169127,-0.2361676692962646
Boazzo,45.947196,10.62107,-0.3897702991962433
Boffetto,46.15833333,9.93805556,-0.4671342670917511
Bolognano,42.24638889,13.95388889,-0.4395108819007873
Bordogna,45.95083333,9.71277778,-0.4237671792507171
Braulio,46.51472222,10.40361111,-0.3000247180461883
Bressanone,46.71503251,11.65597916,-0.4401432573795318
Brossasco,44.56722222,7.3525,-0.4626796841621399
Brunico,46.79343,11.983386,-0.3670292794704437
Bussento,40.1304,15.511,-0.5257439613342285
Bussolengo,45.47833333,10.8425,-0.289487212896347
Cadarese,46.262983,8.327813,-0.4966521859169006
Caffaro,45.82078451,10.52706957,-0.3973344266414642
Cairo Montenotte,44.3938,8.2787,-0.4069967269897461
Calice,46.09518,8.28085,-0.4953331053256988
Calore,40.97333333,14.98361111,-0.5488511323928833
Campliccioli,46.060376,8.114612,-0.3144444823265075
Campo,46.221592,9.449839,-0.4098972678184509
Campo moro,46.2695803,9.8720987,-0.3381431996822357
Caneva,45.96861111,12.44138889,-0.4507987797260284
Canterno,43.475754,12.628657,-0.45652636885643
Caoria,46.2,11.6833333,-0.5433302521705627
Capriati UP_CAPRIATI_1,41.476824,14.128279,-0.4892528355121612
Cardano UP_CARDANO_1,46.494973,11.395485,-0.3188704550266266
Carona,46.02139,9.78285,-0.3202980458736419
Caroso Borzonasca,44.42463,9.395171,-0.4598937630653381
Cassino,41.55333333,13.83944444,-0.438994437456131
Castel giubileo,41.98833333,12.4975,0.0679884254932403
Castel madama,41.973522,12.868485,-0.3728311061859131
Castelbello,46.628316,10.906664,-0.4337078034877777
Casteldelf,44.58963,7.069818,-0.3799910843372345
Castelletto,45.96972222,12.35138889,-0.425921082496643
Castrocucco,39.9896,15.8081,-0.3603545725345611
Casuzze,38.07333333,13.36,-0.4165598750114441
Cavilla,45.919705,11.730896,-0.4605763554573059
Cencenighe,46.343118,11.973394,-0.3931558132171631
Centrale Rusca,45.529214,9.533849,0.1224703639745712
Centrale Santu Miali,39.5366292,8.9544651,-0.4898488223552704
Centrale Uvini Monte Su Rei,39.599699,9.257067,-0.4687620103359222
Centrale di Airole,43.869813,7.549187,-0.3641412258148193
Centrale di Aymavilles,45.710407,7.253837,-0.256641149520874
Centrale di Bard,45.604446,7.746439,-0.2500270009040832
Centrale di Bevera,43.822105,7.579253,-0.3119398355484009
Centrale di Canistro,41.9407659,13.4028744,-0.5242828130722046
Centrale di Casteldoria,40.889793,8.893944,-0.5182172656059265
Centrale di Contrasto Adrano,37.65189,14.805299,-0.4290341734886169
Centrale di Covalou,45.7743331,7.5951308,-0.2574819326400757
Centrale di Faubourg,45.716877,6.945111,-0.3899754285812378
Centrale di Grosio,46.292,10.266,-0.3019435703754425
Centrale di Isollaz,45.6892628,7.71111,-0.3685495853424072
Centrale di Premadio - S. Giacomo,46.4862865,10.3492706,-0.3826347589492798
Centrale di Prestone,46.392704,9.353384,-0.3132115602493286
Centrale di Rezzalasco,46.348831,10.355053,-0.3591015040874481
Centrale di San Bernardo,46.3420087,9.3687663,-0.4652165174484253
Ceprano,41.54571751,13.51472855,-0.416408509016037
Ceresole - Rosone (Locana),45.435348,7.418466,-0.3533645868301391
Champagne,45.701758,7.2079,-0.4012852013111114
Chatillon,45.74472222,7.59305556,-0.3404051661491394
Chavonne,45.6999,7.2193,-0.5225827693939209
Chiavenna,46.307194,9.395236,-0.3813846409320831
Chievo,45.45,10.9333333,-0.3684124946594238
Chievolis,46.3111111,12.7891667,-0.5113734602928162
Chiotas entracque,44.1775758,7.4165053,-0.3362524807453155
Cimego UP_CIMEGO_1,45.923109,10.628414,-0.2022011429071426
Cividate,45.942493,10.277462,-0.4453387558460235
Cogolo,46.362907,10.672964,-0.2476106435060501
Comunacqua,41.863023,13.250095,-0.437336802482605
Comunanza,42.957348,13.412282,-0.4093000888824463
Corenno,46.075987,9.304638,-0.3986385762691498
Corfino,44.13195,10.410998,-0.5633991956710815
Centrale di Ampezzo,46.4277312,12.7834987,-0.5986502766609192
Coscile,39.809603,16.163285,-0.4289014637470245
Crego,46.24638889,8.33166667,-0.343657523393631
Creva,46.15,8.3,-0.4361525475978851
Curon,46.808317,10.542652,-0.3125799894332886
Darfo,45.893791,10.185661,-0.3911819458007812
Dezzo di Scalve (derivazione Dezzo),45.983092,10.10006,-0.3994926214218139
Dossi,46.0299,9.984,-0.2491235584020614
Edison ARMISA (UP_ALTOADDA_1),46.176359,9.982129,-0.4294487833976745
Edison Angelo Bertini Paderno,45.6647544,9.4833148,-0.4946091771125793
Edison Belviso,46.160817,10.086202,-0.4037261605262756
Edison Carlo Esterle Cornate D'Adda,45.6540043,9.4847369,-0.3372529149055481
Edison Ganda,46.14055556,10.12361111,-0.41471728682518
Edison Publino (UP_ALTOADDA_1),46.150244,9.818459,-0.3973861932754516
Edison Sonico,46.161206,10.352905,-0.4018248915672302
Edison VEDELLO (UP_ALTOADDA_1),46.15944,9.929995,-0.4746654331684112
Edison VENINA (UP_ALTOADDA_1),46.1608,9.9238,-0.4469054639339447
Edison ZAPPELLO (UP_ALTOADDA_1),46.159346,9.930337,-0.4838005006313324
Edolo UP_EDOLO_1 - Edolo Pumped Storage Hydroelectric Power Plant Italy,46.172153,10.344367,-0.3822290599346161
Entracque rovina UP_ETQ_ROVINA_1 - Entracque Chiotas-Piastra Pumped Storage Power Plant Italy,44.22573,7.39012,-0.1620731800794601
Fadalto UP_FADALTO_1,46.028439,12.300677,-0.4101610481739044
Farfa,42.2181,12.6929,-0.5065405964851379
Farigliano,44.509523,7.912195,-0.2437963932752609
Farneta,44.3616,10.5816,-0.4649258852005005
Fedio,44.315526,7.298728,-0.2487517893314361
Fenestrelle,45.03594,7.049409,-0.2906997203826904
Fondovalle,46.376886,8.425713,-0.3123109936714172
Forno zoldo,46.34083333,12.20111111,-0.4103034138679504
Fucine,45.239148,7.375412,-0.4741079211235046
Furlo,43.683959,12.644054,-0.3484820127487182
GALLETO,42.5427,12.7208,-0.4345179796218872
Gallicano,44.057349,10.4452,-0.4774211943149566
Gardona,46.597121,11.530879,-0.2864599227905273
Gargnano UP_GARGNANO_1,45.703881,10.686097,-0.211570456624031
Gaudalami - Piana degli Albanesi,37.9937488,13.2882915,-0.3902603089809418
Gerosa,42.957348,13.412282,-0.4093000888824463
Goglio devero,46.260882,8.320213,-0.3737604022026062
Gordona,46.292293,9.365335,-0.3983941972255707
Gravedona,46.146389,9.300937,-0.501591682434082
Gressoney,45.829667,7.82321,-0.3230025768280029
Grigno,46.016007,11.636892,-0.3698930740356445
Grosotto Boscaccia,46.283001,10.259756,-0.321778655052185
Hone,45.613561,7.738513,-0.3330557644367218
Isola palanzano,44.437255,10.194488,-0.4283679723739624
Isola serafini,45.089969,9.93657,-0.4420615136623382
Isolato Madesimo,46.443199,9.335009,-0.2304481863975525
Isolato spluga ISOLATO SPLUGA,46.443064,9.334613,-0.2780442833900451
Istrago,46.110463,12.880402,-0.373506486415863
Lana UP_LANA_1,46.6073775,11.1613274,-0.3043922483921051
Lanzada UP_LANZADA_1,46.268585,9.877013,-0.4218319356441498
Lappago,46.890931,11.860181,-0.35872283577919
Lasa,46.616614,10.700159,-0.3229836821556091
Lazzaro,43.69076,12.812658,-0.4573149383068084
Le piane,44.142257,11.163814,-0.4071643650531769
Levane,43.552147,11.588433,-0.4864957928657532
Ligonchio ozola,44.316254,10.341393,-0.4865032136440277
Lovero,46.23777778,10.21527778,-0.5508530735969543
Malga ciapela,46.43392,11.976792,-0.3551793992519378
Mallero,46.168995,9.869149,-0.2640555799007416
Mandela,42.025524,12.996287,-0.4618318378925323
Mantelera,45.929593,10.308663,-0.4469897449016571
Marlengo,46.65261772,11.14545822,-0.3838859498500824
Masino,46.164292,9.644944,-0.4613918960094452
Mazzunno ,45.91083333,10.12388889,-0.4740592241287231
Maën Cignana,45.868104,7.6147242,-0.3063903152942657
Maën Perreres,45.8717692,7.6067958,-0.4404604434967041
Meduno,46.2180556,12.7980556,-0.4515979588031769
Mese UP_MESE_1,46.304613,9.376503,-0.3797707557678222
Molare,44.613917,8.606257,-0.4286283552646637
Moline,46.058609,11.786595,-0.4315103590488434
Monastero,46.171791,9.430139,-0.4522473216056824
Montelungo,41.405919,13.985517,-0.4955151975154876
Montjovet,45.707963,7.67411,-0.3232672214508056
Montorio UP_MONTORIO_1,42.58555556,13.70888889,-0.5199304819107056
Morasco,46.376886,8.425713,-0.3123109936714172
Morino,41.87305556,13.45583333,-0.5080298781394958
Mucone,39.4716,16.4056,-0.5094069242477417
Muschioso,44.295555,10.570198,-0.4572858810424804
Muzzone Coghinas ,40.719766,9.101024,-0.4731318354606628
Naturno UP_CNTRLNTRNO_11,46.651148,10.993403,-0.3362100124359131
Nazzano,42.20055556,12.61138889,-0.2346615046262741
Nembia,46.076602,10.908474,-0.3275876641273498
Nove,45.9766667,12.3033333,-0.4586300253868103
Nus,45.7395178,7.4459142,-0.2532728612422943
Orichella Timpagrande Calusia UP_ORTICA_1,39.17553,16.780345,-0.5181559324264526
Orte,42.517131,12.523069,-0.4931314587593078
Ozieri Monte Lerno,40.585962,9.001224,-0.4000180661678314
Paisco,46.030996,10.345862,-0.360257476568222
Palazzo,39.799101,15.90748,-0.465742290019989
Palazzolo sull'Oglio,45.61888889,9.90111111,-0.2831960916519165
Pallanzeno,46.04202073,8.259487152,-0.396930068731308
Pantano d'avio,46.178199,10.329159,-0.3746538460254669
"Paterno' c,le",40.2333333,15.2333333,-0.4839108288288116
Pedesina,46.08189,9.549444,-0.3860128223896026
Pelos,46.5041667,12.4736111,-0.5163540840148926
Penna,43.417645,11.723338,-0.4715752899646759
Perreres,45.876066,7.624305,-0.2638190984725952
Pescara,42.213736,13.913504,-0.4052715301513672
Pian della rocca,43.978948,10.545703,-0.538306713104248
Piedimulera,46.02408493,8.258972168,-0.4110782146453857
Pietraporzio,44.343724,7.035322,-0.2981977462768554
Pieve vergonte,46.012976,8.260816,-0.4591724574565887
Pizzone,41.672525,14.036415,-0.5055007934570312
Pont st. martin,45.595361,7.794514,-0.3397637903690338
Pont ventoux,45.141299,6.962786,-0.4615361392498016
Ponte Vizzà,44.250215,9.679784,-0.404537558555603
Ponte annibale,41.099714,14.220126,-0.4118157625198364
Ponte gardena,46.597121,11.530879,-0.2864599227905273
Ponte malon,46.5555556,12.4380556,-0.5528894662857056
Ponte marm,46.376886,8.425713,-0.3123109936714172
Pontecorvo,41.382916,13.686911,-0.4431003034114837
"Poschiavino c,le",46.203898,10.133854,-0.3777860105037689
Pracomune,46.5478079,11.0070771,-0.4327707886695862
Prati vizze,46.85,11.3833333,-0.4142397046089172
Predazzo,46.308814,11.599686,-0.2418552786111831
Premesa,46.56662,11.56098,-0.2985865771770477
Presenzano UP_PRESENZAN_1 - Presenzano (Domenico Cimarosa) Pumped Storage Power Plant Italy,41.380906,14.09146,-0.1737948656082153
Provvidenza UP_PROVVIDEN_1,42.511133,13.410606,-0.5487769842147827
Quart,45.740261,7.466604,-0.2976116836071014
Quero,45.921807,11.9315,-0.4040335416793823
Quincinetto,45.56296,7.807315,-0.3868411481380462
Radicone Troina,37.829642,14.576644,-0.3097148835659027
Regoledo,46.135091,9.551643,-0.41009521484375
Resio,45.925692,10.250862,-0.4091969132423401
Rio pusteria,46.8333333,11.6166667,-0.3128154873847961
Rio riva,46.920333,11.954483,-0.333818107843399
Riva garda nuovo,45.883103,10.837735,-0.3931159675121307
Roncovalgrande UP_RONCOVALG_1PS - Roncovalgrande Pumped Storage Power Plant Italy,46.067588,8.731877,-0.2571036517620086
Rovesca,46.060376,8.114612,-0.3144444823265075
"S,silvestro",46.149311,11.789193,-0.4222773313522339
S. floriano UP_SFLORIANO_2,46.290466,11.245401,-0.4460825622081756
S.fiorano,46.049856,10.351457,-0.1513434797525406
S.massenza - Vezzano molveno UP_S MASS CL_1,46.067653,10.983605,-0.2972591817378998
Sagittario nuovo,41.99383,13.803905,-0.4453174173831939
Saint-Clair,45.7425728,7.6221486,-0.3810911476612091
Salbertrand - Chiomonte,45.12167,6.979784,-0.4268838465213775
Salisano,42.259328,12.745778,-0.4546232521533966
Salsominore,44.643854,9.496569,-0.445859283208847
Sampeyre,44.579631,7.184521,-0.2833998501300812
San Michele Caroso Borzonasca,44.42463,9.395171,-0.4598937630653381
Sanfront,44.647034,7.321022,-0.4040138125419616
Sarentino,46.64352,11.355774,-0.3063190877437591
Satriano,38.666883,16.481205,-0.4082547724246979
Saviner,46.43392,11.976792,-0.3551793992519378
Seled glorenza SELED GLORENZA,46.6879187,10.5465492,-0.3351088166236877
Sendren,45.775066,7.826612,-0.3024927973747253
Signayes,45.73736,7.316601,-0.2240574210882187
Sistema Alto Flumendosa Bau Muggeris Sa Teula,39.9622222,9.5055556,-0.3708811104297638
Somplago UP_TAGLIAMENTO_1,46.343237,13.067161,-0.3701196908950805
Sondrio UP_SONDRIO_1,46.173,9.8876,-0.4051080644130707
Sorio nuova,45.44213,12.34014,-0.49986732006073
Sospirolo,46.1394444,12.0677778,-0.5548002123832703
Soverzene UP_SOVERZENE_1,46.201029,12.302334,-0.3946119248867035
Sperando,44.027651,10.765107,-0.5220180749893188
Spigno Monferrato,44.539551,8.338876,-0.3573215901851654
Stanga,46.1111111,12.1002778,-0.5413761734962463
Stazzona,46.203898,10.133854,-0.3777860105037689
Storo,45.84924956,10.58022022,-0.439877986907959
Suio,41.240815,13.932818,-0.3775960803031921
Suviana,44.170457,11.088812,-0.4941859245300293
Taio S.Giustina Mezzocorona UP_NOCE_1,46.326132,11.063244,-0.2699768543243408
Taloro (Gusana - Cucchinadorza - Benzone) UP_TALORO1_1 - Tumuele Baddu Ozzana,40.127148,9.140644,-0.3715443909168243
Tanagro,40.543612,15.44886,-0.4540415108203888
Teglia,44.375151,9.878882,-0.4420621991157532
Telessio - Eugio - Rosone,45.433313,7.417422,-0.4387409090995788
Tirso,40.032651,8.896729,-0.5243579149246216
Torbole UP_TORBOLE_1,45.882608,10.882742,-0.3415363132953644
Tornavento,45.59677,8.754735,-0.486118346452713
Torrent,45.682972,8.708733,-0.5113739371299744
Torrite,44.12125,10.404598,-0.4639480113983154
Triano,42.360941,14.138007,-0.2604260146617889
Tusciano,40.657211,15.02305,-0.3904393911361694
UP_SGIACOMO_3,42.553001,13.556,-0.4767540991306305
Val noana,46.149311,11.789193,-0.4222773313522339
Valpelline UP_VALPELLIN_1,45.825196,7.333163,-0.3813310861587524
Vaprio D'Adda,45.576941,9.535214,-0.1493489891290664
Varzo,46.20668,8.252412,-0.4010855257511139
Venamartello,42.769944,13.410185,-0.4026554822921753
Venaus UP_VENAUS_1 (Venasco),45.161887,7.008396,-0.3309661746025085
Verampio,46.210781,8.320614,-0.3146711885929107
Verres,45.666562,7.689111,-0.3137227594852447
Villa,41.961334,14.342717,-0.4456569850444793
Villa rinaldi,46.0347222,12.6791667,-0.4488770365715027
Vinadio,44.309025,7.176025,-0.3970139324665069
"Vizzola t,",45.6317,8.6865,-0.5027726292610168
Vobarno,45.640087,10.503473,-0.3830927014350891
Volturno,41.625824,14.089016,-0.495221197605133
Zevio,45.372086,11.129292,-0.4148323237895965
Zuino,45.712165,7.882814,-0.3330892026424408
HC LUMBARDHI 1 2 Belaja DECANI,42.58880928,20.17900745,-0.5214695334434509
Ujmani,42.940311,20.652053,-0.1035311669111251
Kegums hpp Kegums HPP - Kegums Hydroelectric Power Plant Latvia,56.7405,24.7113,0.1047490239143371
Plavinas hpp Plavinas HPP - Plavinas Hydroelectric Power Plant Latvia,56.583,25.2394,0.0475422739982605
Riga HPP,56.94600412,24.10589218,-0.203242227435112
Kaunohe Kauno KHE------HA1 - Kaunas Hydroelectric Power Plant Lithuania,54.87414,24.0,0.0815571993589401
Kruonis & extension Kruonio KHAE-----HA1 - Kruonis Pumped Storage Hydroelectric Power Plant Lithuania,54.797866,24.248169,-0.3940248191356659
Hydropower Plant CHE-Costesti,47.8381,27.2246,-0.0793066397309303
Hydropower Plant Dubasari,47.2778,29.123,0.0747485980391502
HE Glava Zete,42.6,18.98,-0.5379900932312012
Perucica Hydroelectric Power Plant Montenegro - Perucica Hydroelectric Power Plant Montenegro,42.6718,18.9951,-0.5451849102973938
Piva_G1 - Piva (Mratinje) Hydroelectric Power Plant Montenegro,43.272999,18.841999,-0.251429945230484
Globocica (Crn Drim) Hydroelectric Power Plant Macedonia,41.3371,20.6347,-0.4043984413146972
Kalimantsi Hydroelectric Power Plant Macedonia - Kalimantsi Hydroelectric Power Plant Macedonia,41.97115,22.57809,-0.5206862092018127
Kozjak Hydroelectric Power Plant Macedonia - Kozjak Hydroelectric Power Plant Macedonia,41.8792,21.1921,-0.3152289688587188
Matka Hydroelectric Power Plant Macedonia - Matka Hydroelectric Power Plant Macedonia,41.9528,21.2982,-0.4778658151626587
Raven Hydroelectric Power Plant Macedonia - Raven Hydroelectric Power Plant Macedonia,41.7791,20.8563,-0.4310497045516968
Spilje Hydroelectric Power Plant Macedonia,41.4936,20.5054,-0.5237131118774414
Sveta Peka Hydroelectric Power Plant Macedonia - Sveta Peka Hydroelectric Power Plant Macedonia,41.9249,21.2647,-0.4510592818260193
TIKVES G1 - Tikves Hydroelectric Power Plant Macedonia,41.404999,21.936001,-0.4415628910064697
VRUTOK G1 -  Mavrovo Vrutok Hydroelectric Power Plant Macedonia,41.771,20.84,-0.5217598676681519
Vrben Hydroelectric Power Plant Macedonia - Vrben Hydroelectric Power Plant Macedonia,41.7166,20.7219,-0.489697128534317
Aall-Ulefoss,59.281502,9.253044,-0.2788426280021667
Adamselv,70.409578,26.701878,-0.4577459990978241
Alta krv,69.717916,23.795677,-0.5217306017875671
Andåsfossen,65.822425,13.259879,-0.446870893239975
Askerudfoss,60.20311,10.342111,-0.2542541623115539
Aunfoss,64.610022,12.578041,-0.2597787976264953
Aura,62.664258,8.514969,-0.5282085537910461
