name,latitude,longitude,ndbi
Grønvollfoss,59.658549,9.207749,0.05555512
Grøslandselva,60.417901,9.375481,-0.2834684
Grøvla,61.499777,5.975762,-0.14492366
Gudåa,63.438872,11.616029,-0.24197046
Hafslund,59.274985,11.129381,-0.13492657
Hakavik,59.624806,9.953291,-0.10261521
Hammeren,59.996669,10.749974,-0.23385583
Hanefoss,58.530183,8.334636,-0.085879944
Hardeland H,59.657666,6.096468,-0.1911314
Hardeland K,59.657561,6.096339,-0.18607874
Harpefossen,61.581624,9.842172,-0.16999283
Hatlestad,61.384128,6.737623,-0.03047905
Haugafossen,60.28032,6.264236,-0.19863398
Haugfoss,59.913781,9.885792,-0.12843536
Haukeli,59.732555,7.544277,-0.20248793
Haukland,58.465032,6.544322,-0.15737203
Haukrei,59.204847,7.835123,-0.11458697
Heggmoen,67.355703,14.8518,-0.22783525
Hegsetfoss,63.164753,11.231371,-0.22798462
Hekni,58.996124,7.54686,-0.30118653
Helganes,59.499145,6.57497,-0.32790053
Helgheim,61.561844,6.403492,-0.16810143
Helgåa,62.061383,5.752021,-0.2158433Rajan 1/2
Gravfoss II,59.929421,9.946417,-0.17673375
Grunnåi,59.517958,8.671041,-0.342894
Hellandsfoss,60.83077,5.881864,-0.12080233
Hellandsfossen,60.832358,5.883056,-0.058388904
Hellefoss,59.787085,9.900813,-0.08160364
Hellifossen,65.066945,12.3519,-0.1449759
Hemsil I,60.802417,8.638246,-0.21284348
Hemsil II,60.705018,8.969284,-0.3060248
Hensfoss,60.208303,10.239006,-0.035813786
Herand,60.346716,6.404039,-0.21991123
Herje,62.668789,7.532345,-0.27989393
Herva,61.565819,7.86585,-0.04618516
Hesjeberg,68.730314,17.470616,-0.1524268
Hinøgla,61.495152,9.278089,-0.10499441
Hisvatn,58.609254,6.895574,-0.20973034
Hjartdøla,59.608253,8.713219,-0.22149399
Hjelmeland,59.223845,6.219298,-0.21434006
Hodnaberg,60.55784,6.211286,-0.027320627
Hofsfoss,60.185024,10.241127,-0.019102225
Hogga,59.310502,9.045155,-0.037437685
Hogstad,59.321348,9.657249,-0.17590031
Hol I (Urunda),60.62675,8.181679,-0.09839753
Hol I (Votna),60.626677,8.182144,-0.09495223
Hol II,60.611234,8.26258,-0.2093388
Hol III,60.58293,8.404554,-0.31755275
Holen,61.355592,7.086449,-0.13907212
Holen I-II,59.353128,7.247817,-0.21032462
Holen III,59.353127,7.247782,-0.21045613
Holmen,60.849199,6.722972,-0.042509645
Holsen,61.419767,6.158174,-0.19329558
Hommelfoss,60.900223,5.617947,-0.22776985
Hopland,61.863325,6.321515,-0.07603396
Hopselva,60.31221,5.669692,-0.2473255
Hovatn,58.983853,7.67232,-0.35277984
Hove,61.066514,6.589224,-0.36357763
Hovland,61.593455,5.443195,-0.21313052
Hunderfossen,61.219683,10.439034,-0.15059052
Hunsfoss,58.265174,7.966342,0.13369533
Hylen,59.557855,6.602344,-0.25788274
Hynna,63.057755,11.43934,-0.14914997
Håen,63.113494,10.478311,-0.28490654
Håkvik,68.403304,17.42153,-0.28499654
Hålandsfoss,61.330877,5.413983,-0.12223376
Håvardsvatn,60.10165,6.913308,0.036064472
Håverstad,58.505942,7.417104,-0.07328997
Høgefoss,58.951596,8.517097,0.07899337
Hønefoss,60.169989,10.25448,-0.1356571
Høyanger K5A,61.21888,6.063321,-0.118088625
Høyanger K5B,61.218822,6.063635,-0.1041502
Høylandsfoss,58.281282,6.815432,-0.087592095
Ildgrubfossen,66.300896,14.350961,-0.22863257
Imsland,59.478233,5.990793,-0.25865275
Innset,68.659576,18.824753,-0.23296335
Istad,62.805201,7.700295,-0.2011723
Iveland,58.390377,7.894692,-0.047975983
Jordal,62.754863,8.315464,-0.2596451
Jordalen 2,60.869995,6.724412,-0.11545144
Jostedal,61.520817,7.308742,-0.04961923
Jukla,60.191554,6.389272,-0.038330663
Julfoss,63.41285,10.944374,-0.27689955
Julskaret,63.140481,10.968042,-0.30987045
Juvfossen,62.246257,6.890173,-0.22268865
Jørundland,58.906297,8.22607,-0.25240466
Jøssang,59.002831,6.081567,-0.23401842
Jøssingfjord,58.326221,6.351906,-0.056970753
Kaggefoss,59.947544,9.934564,-0.20225158
Kaldestad,60.364247,6.150254,-0.11032881
Kaldsåni,59.540832,7.33328,-0.007836356
Kalvedalen,61.258271,8.757071,-0.1427692
Kandal,61.671548,6.379287,-0.21657224
Kangsliåga,66.148018,13.850365,-0.2974039
Kanndalen,62.675889,8.157595,-0.3289061
Kaupanger 3,61.198121,7.224067,-0.07404378
Kildalen,69.665984,21.10666,-0.19009978
Kinnforsen,66.127928,13.61361,-0.42708662
Kinso,60.351842,6.757931,-0.1872074
Kiste,59.242816,9.811942,-0.13986064
Kjela,59.736731,7.434555,-0.11231767
Kjeldalselva,69.290812,19.910354,-0.15055391
Kjensvatn,66.057335,14.243865,-0.2342667
Kjosfoss,60.747019,7.134844,-0.07039861
Kjøsnesfjorden,61.511812,6.60963,-0.031092688
Kleiva,59.739328,6.518956,-0.17740354
Klosterfoss,59.198381,9.609542,-0.06513236
Kløvtveit,60.976254,5.280915,-0.18762434
Knutfoss,64.522753,12.426384,-0.15988658
Kobbelv,67.621621,16.007076,-0.01253797
Kobbholm,69.762373,30.706416,-0.05287002
Kolsvik,65.209196,12.796868,-0.24480867
Kongsfjord I,70.598729,29.057905,-0.1766646
Kongsfoss,59.89513,9.911384,-0.13868988
Kongsvinger,60.202822,11.892736,0.024787199
Krogstadelva,68.884472,18.420259,-0.2447057
Krokevatn,60.983711,5.698632,-0.0018792206
Kuli,58.716285,6.632243,-0.15604424
Kulu,60.616102,8.534165,-0.1660844
Kupe,61.639534,5.098009,-0.043914367
Kuråsfoss,62.673965,11.454045,-0.089541666
Kvanndal,59.658147,6.985079,-0.07328267
Kvannvatn,66.417748,14.522988,-0.13151793
Kvassteinåga,66.127891,13.572895,-0.1547276
Kvemma,61.042128,7.767102,-0.18153335
Kvilldal,59.526995,6.658841,-0.28364092
Kvinen,58.935618,7.088094,0.054304637
Kvitno,60.174717,6.546339,-0.27942583
Kvittingen,60.464284,5.915178,-0.19895129
Kvænangsbotn,69.720002,22.057216,-0.18247703
Kåven,70.117984,22.796744,-0.30100378
Lakshola,67.451702,15.742424,0.052258544
Lang-Sima,60.507421,7.140704,-0.19647996
Langdalselva,70.026561,22.099499,-0.2788661
Langedal,61.563993,5.572292,-0.057131793
Langedalen,62.072866,6.799832,-0.24924639
Langfjord,65.375988,12.699796,-0.05095822
Langfoss,58.901719,9.337977,-0.057066254
Langvatn,66.336842,14.166999,-0.21357
Lassajavrri,69.658857,22.217542,0.069583096
Laudal,58.244885,7.515696,-0.306692
Lavkajohka,69.235588,20.523863,0.030123426
Leikanger,61.204764,6.708265,-0.15955018
Leinafoss,60.831726,7.118358,-0.20829177
Leirdøla,61.4371,7.23479,0.0446229
Leirelva,66.044449,14.063713,-0.16613358
Leirfossene,63.372365,10.404037,-0.22322085
Leiro,60.406628,7.376671,0.021214498
Leiråa,65.327052,12.918319,-0.18920165
Leknesvatn,61.434683,5.35534,0.03721115
Lindland,58.358826,6.300171,-0.29603565
Linvasselv,64.652493,13.786226,-0.28318694
Lio,59.465161,7.932223,-0.20112415
Lislevatn,58.57946,7.967914,-0.10518635
Litj-Hena,63.04971,11.487127,-0.28667012
Litjfossen,62.662417,10.139673,-0.2614691
Litledalen,59.663476,6.065529,-0.15663339
Logna,58.763639,7.51007,-0.15878792
Lomen,61.140411,8.881986,-0.27463695
Lomi,67.120911,16.120824,-0.05703878
Lutufallet,61.065634,12.581802,0.0026495345
Lya,60.664311,8.680959,-0.21926796
Lysebotn 2,59.065338,6.632272,0.109661035
Lysvatn,66.875106,13.84261,-0.05669097
Løpet,61.163873,11.456755,-0.010163858
Matre H,60.870058,5.596857,-0.1908745
Matre M,60.872581,5.594089,-0.28202936
Mattisfoss,69.916531,23.013535,-0.15176034
Maudal,58.764683,6.36841,-0.14878872
Mauranger,60.127577,6.337427,-0.16905743
Mel,61.350357,6.573761,-0.26010185
Mela,64.254483,12.545905,-0.31142858
Melkefoss,69.399382,29.7873,-0.13327678
Meråker,63.407563,11.776733,-0.40222496
Rajan 1/2,40.26653611,20.52168611,0.13638928532600403
Kopa,62.033469,6.39558,-0.034013621509075165
Mesna,61.115301,10.454126,-0.13248905539512634
Middøla,59.929771,8.748934,-0.20579516887664795
Midtlæger,59.833807,6.9935,-0.018626607954502106
Midtre Tessa,61.842305,8.960191,-0.18029910326004028
Moflåt,59.883233,8.684686,-0.20518164336681366
Mosbakka,59.639354,6.298696,-0.24230574071407318
Mosvik,63.726499,10.865013,-0.37731948494911194
Muoidejohka,66.811343,14.644825,-0.16867536306381226
Mydalen,59.715441,8.699349,-0.14018070697784424
Myklebost,61.524872,6.35634,-0.2192842960357666
Mykstufoss,60.050395,9.19932,-0.2867411673069
Myster,60.738619,5.806827,-0.16994421184062958
Mågeli,60.132949,6.628084,-0.018317310139536858
Målset,60.978203,6.516092,-0.1414659172296524
Mår,59.885318,8.674014,-0.27515503764152527
Mølleelva,69.950044,23.06281,-0.14311429858207703
Mørre,63.927744,10.233434,-0.1161668449640274
Naddvik,61.176752,7.626967,-0.11844394356012344
Nea,63.032064,11.703242,-0.13344255089759827
Nedalsfoss,62.957739,12.098549,-0.08409641683101654
Nedre Bersåvatn,60.168571,6.671918,0.07602502405643463
Nedre Fiskumfoss,64.543207,12.454644,0.016047801822423935
Nedre Leiråga,66.441674,13.86279,-0.09175273030996323
Nedre Markevatn,61.462957,5.322115,0.029891015961766243
Nedre Nea,63.155303,11.235879,-0.28871050477027893
Nedre Otta,61.792927,9.383549,-0.1135859340429306
Nedre Porsa,70.401409,23.627292,-0.16511745750904083
Nedre Røssåga,66.052027,13.774634,-0.2999909222126007
Nedre Svultingen,61.154509,5.350066,-0.23257051408290863
Nedre Tessa 1,61.846025,8.96078,-0.17000211775302887
Nedre Tessa 2,61.846032,8.961143,-0.1582379937171936
Nedre Vinstra,61.564563,9.792926,-0.3114691376686096
Nes,60.603391,9.064691,-0.2685176730155945
Neselva,61.694729,6.373533,-0.13350775837898254
Nessane,61.13531,6.272163,-0.11072731763124466
Neverdalsåga,66.822241,13.980626,-0.05190478637814522
Niingen,68.53702,17.028627,-0.14151126146316528
Nomeland,58.356703,7.904827,0.010372106917202473
Norddalen,68.174304,17.919127,-0.02208041585981846
Nordvik,62.869929,8.622095,-0.2574935555458069
Nore I,60.267223,8.959338,0.08619577437639236
Nore II,60.238241,9.00084,-0.08819741010665894
Novle,59.831861,6.881373,-0.24624687433242798
Nybrufoss,59.667538,9.652135,0.0012855209643021226
Nybuelvi,60.553377,9.183276,-0.27324286103248596
Nye Suvdøla,59.1495,8.815056,-0.1797606199979782
Nye Verma,62.345564,8.046513,-0.33267077803611755
Nygard,60.892783,6.065015,-0.17076948285102844
Nygård,68.475637,17.626088,0.0060859862715005875
Nyset,61.163283,7.750692,-0.0075263394974172115
Nørlandselva,60.822291,5.381364,-0.021524351090192795
Offervann,70.360458,26.891966,0.06927819550037384
Oftedal I,58.542325,6.734958,-0.13981975615024567
Oftedal II,58.542997,6.709784,-0.17100173234939575
Oksebotn,60.738549,6.261966,-0.034622013568878174
Oksla,60.125942,6.568911,-0.2372332066297531
Oldereid,67.129685,14.955136,-0.11189199239015579
Oltedal,58.828059,6.055008,-0.2126283496618271
Oltesvik,58.851993,6.123135,0.004176202230155468
Ormsetfoss,63.84787,10.682239,-0.44306978583335876
Osa,61.237602,11.517878,-0.04237498715519905
Osbu,62.508165,8.473322,-0.005532562267035246
Osdalen,61.992549,6.358703,-0.10567750036716461
Osen,58.662373,6.617867,-0.20958875119686127
Osfallet,61.201663,11.506418,-0.20320063829421997
Osteren,69.311689,17.166028,-0.19661679863929749
Pikerfoss,59.721147,9.594435,0.07652733474969864
Ramfoss,60.084174,9.816174,-0.16725243628025055
Rana,66.294966,14.270422,-0.12634584307670593
Rasdalen,60.636289,5.963677,-0.21906772255897522
Raukforsen,67.671732,16.060866,-0.28540554642677307
Refsdal,61.021375,6.567661,-0.15034283697605133
Reinfossen,66.349608,14.342784,0.03007540851831436
Reingardsåga,66.441763,14.259013,-0.22380268573760986
Reinset,62.804585,8.502891,-0.2858507037162781
Reinskar,66.944213,14.122051,-0.01995050348341465
Reinåga,66.037574,13.854985,-0.22231268882751465
Rekvatn,67.824218,15.993795,-0.05016374960541725
Rendalen,61.811303,11.114915,-0.17286084592342377
Reppa,66.645942,13.560479,-0.05972976237535477
Repvåg,70.773547,25.616486,-0.1625206172466278
Riksheimdal,62.340278,6.531834,-0.18645352125167847
Ringdal,62.08921,6.853629,-0.22849169373512268
Ringedalen,60.115822,6.625288,-0.20221559703350067
Rognsfossen,60.632487,6.431703,-0.05428597331047058
Romøyri,61.285947,6.684627,-0.17656424641609192
Rongkleiv,61.664138,5.912952,-0.24475136399269104
Roppa,61.240405,10.058534,-0.18985451757907867
Roskrepp,59.026674,7.089143,-0.18475663661956787
Rosten,61.860793,9.408787,-0.30342432856559753
Rottenvik,69.600545,20.27112,-0.24056918919086456
Rusdalsåni,58.588596,6.506877,-0.15981478989124298
Rygene,58.406049,8.636195,-0.08818396925926208
Rånåsfoss,60.027536,11.323332,0.10376252233982086
Råssåfoss,62.827032,8.701812,-0.3068453073501587
Rødberg,60.263113,8.976154,-0.13001547753810883
Rødne,59.562936,5.871519,-0.17498499155044556
Røldal,59.818538,6.818576,-0.2352478951215744
Røneid,61.417,7.257286,-0.09326808899641037
Røstefoss,62.507535,11.263389,-0.02877102605998516
Røyrvikfoss,64.886275,13.562079,-0.05196307227015495
Sage,61.482112,7.440386,-0.24216383695602417
Sagefossen,61.614778,5.678216,-0.11119267344474792
Sagelva,63.462784,11.512801,-0.13695302605628967
Sagevikelv,61.361474,5.561724,-0.18687260150909424
Sagfossen,67.904601,15.860028,-0.25120288133621216
Sagnfossen,61.161438,12.44547,-0.0807124599814415
Saksenvik,67.110578,15.462681,-0.15895287692546844
Salhuselva,67.805099,15.773792,-0.15439926087856293
Saltdalelva,69.515225,19.25669,-0.2416260689496994
Salvasskardelva,68.652366,18.897696,-0.001050247228704393
Sama,63.111583,10.601726,-0.19057945907115936
Sarp,59.27644,11.133689,-0.07187944650650024
Saurdal,59.479142,6.692334,0.08616989105939865
Savalen,62.185692,10.611858,-0.32551589608192444
Selselva,61.387342,5.61457,-0.23397541046142578
Sesselva,62.556419,7.161748,-0.2411351054906845
Seterkraft,62.674848,8.430747,-0.26158466935157776
Sevre,60.470494,9.22888,-0.19645458459854126
Sigdestad,61.834199,5.664874,-0.2558823227882385
Sildvik,68.397625,17.799681,-0.2542300820350647
Siso,67.323103,15.722386,-0.3789966404438019
Sjona,66.310342,13.563553,-0.2210095226764679
Sjøfossen,66.970862,14.146661,0.04764010012149811
Sjønstå,67.19867,15.724273,-0.40276503562927246
Skagen,61.504615,7.706137,-0.1276552379131317
Skarelva,68.183906,17.306387,-0.1825910359621048
Skarg,59.350378,7.295355,0.0013961719814687967
Skibotn,69.312883,20.34206,-0.21030879020690918
Skjefstadfoss I,60.826503,11.610549,-0.05531658977270126
Skjefstadfoss II,60.830494,11.611755,-0.06184966489672661
Skjenaldfossen,63.293668,9.728589,-0.24855278432369232
Skjerdal,61.834041,5.974903,-0.20647001266479492
Skjerka,58.557967,7.367182,-0.058191947638988495
Skjomen,68.201085,17.36584,-0.16547878086566925
Skjåk I,61.899278,8.227095,-0.1347399353981018
Skoddeberg,68.625246,17.260847,-0.2716715335845947
Skogfoss,69.372953,29.694029,-0.12837067246437073
Skogheim,61.675014,5.783221,-0.1836523860692978
Skollenborg,59.621986,9.667983,-0.09802573174238205
Skotfoss,59.207785,9.528109,0.11441142857074738
Skravlåga,66.112053,13.53764,-0.23755976557731628
Slind,63.192406,10.956678,-0.48061031103134155
Slunkajavrre,67.807909,16.115713,-0.21052280068397522
Smeland,58.669051,7.450992,-0.10085533559322357
Smådøla,61.736211,8.936282,-0.0930163711309433
Småvatna,69.684261,22.154025,-0.05088970810174942
Sokna,63.150398,10.317983,-0.33629852533340454
Solbergfoss,59.636706,11.154443,-0.01732655055820942
Solbjørn,68.004201,13.161108,-0.29302525520324707
Solhom,58.775692,7.012965,0.0334603451192379
Songa,59.779587,7.728818,-0.1479547619819641
Stakaldefoss,61.445797,6.009602,-0.11774428933858871
Standal,62.261338,6.416543,-0.287243127822876
Stardalen,61.612472,6.548202,-0.09037110954523087
Steinsfoss,58.300155,7.967539,-0.10750578343868256
Steinsland,60.923999,5.98594,-0.22643688321113586
Steinsvik,61.999557,5.854637,-0.2336655706167221
Stordal,60.960972,5.703188,-0.07848811894655228
Storelva,60.977974,5.48821,-0.23053999245166779
Storelvi,60.262074,6.624444,-0.19561006128787994
Storlia,60.390513,7.391766,-0.18750031292438507
Storlivatn,59.687516,6.521502,-0.25630852580070496
Storåselva,64.279771,12.617346,-0.2721084952354431
Storåvatn 1,66.474322,13.396543,-0.15584509074687958
Strandfossen,60.909193,11.525804,-0.04931453987956047
Straumsmo,68.73871,18.656695,-0.23602060973644257
Stølsdalselva,60.280322,6.289923,-0.1821000725030899
Suldal I,59.651863,6.824512,-0.1652498096227646
Suldal II,59.651863,6.824512,-0.1652498096227646
Sundsbarm,59.498545,8.633632,-0.16579470038414001
Sundsfjord,66.971196,14.157405,-0.253062903881073
Svandalsflona,59.850284,6.962739,-0.1724265068769455
Svardøla,61.490419,6.983725,-0.10988360643386841
Svartdalen,60.790566,5.418863,-0.2147141546010971
Svartelva,63.637554,10.132666,-0.4060605466365814
Svartisen,66.724509,13.931344,-0.3584258556365967
Svartkulp,59.729116,6.627519,0.2045634537935257
Svean,63.279212,10.472662,-0.136444553732872
Svelgen I,61.771111,5.297622,0.006813543848693371
Svelgen II,61.768853,5.304793,-0.2681214213371277
Svelgen III,61.716662,5.236697,-0.27587947249412537
Svelgen IV,61.768853,5.304793,-0.2681214213371277
Svelgfoss,59.582112,9.256108,-0.30040881037712097
Svorka,63.038848,8.655876,-0.17684929072856903
Svorkmo,63.178053,9.772572,-0.23472246527671814
Sværen,61.281879,6.497773,-0.19291596114635468
Sy-Sima,60.506968,7.140933,-0.22656449675559998
Sylsjø,62.930266,12.151988,0.030603481456637383
Syversætre Foss,60.62985,12.030383,-0.010597395710647106
Såheim,59.87665,8.593622,-0.1610591560602188
Sædalen,60.491297,5.771373,-0.23289819061756134
Søa,63.300242,9.136845,-0.33318227529525757
Søberg,65.235725,12.657184,-0.22221757471561432
Søkkunda,61.370997,11.098058,-0.07208430022001266
Sølna,62.116303,10.559259,-0.1355762630701065
Sønnå H,59.639933,6.379561,-0.3233988285064697
Sønnå L,59.639933,6.379561,-0.3233988285064697
Sørbrandal,62.166187,5.568515,-0.00200153817422688
Sørdalselva,62.04192,5.701138,-0.16184042394161224
Sørfjord I,68.060656,16.668725,-0.37838008999824524
Sørfjord II,68.037607,16.690698,-0.13543131947517395
Søråni,58.849841,7.819366,-0.23467926681041718
Tafjord 1,62.226405,7.421345,-0.238119974732399
Tafjord 2,62.205012,7.445873,-0.22771020233631134
Tafjord 3,62.149826,7.43549,-0.23052182793617249
Tafjord 4,62.232343,7.429693,-0.3186550736427307
Tafjord 5,62.195096,7.517685,-0.23512448370456696
Tenneelva,62.070161,5.830044,-0.19670987129211426
Tevla,63.39412,11.913236,-0.2919510304927826
Timbra,61.752008,6.585757,-0.15212079882621765
Tinfos I,59.568963,9.26405,0.2475922405719757
Tinfos II,59.565626,9.26308,0.06315123289823532
Tinnkraft,59.989813,8.700788,-0.2711993157863617
Tistedalsfoss,59.128023,11.43825,-0.21970346570014954
Tjodan,59.047854,6.647579,-0.18319633603096008
Tjønnefoss,58.982861,8.533434,-0.03343554213643074
Tjørhom,58.881373,6.817814,-0.008478623814880848
Tjøstheim,59.473793,6.473523,-0.25092613697052
Tjøtaelva,61.751706,5.951292,-0.1998121291399002
Todøla,60.527584,9.177261,-0.2599107325077057
Tokke,59.445572,8.040303,-0.19723469018936157
Toklev,59.362264,9.663048,-0.19419027864933014
Tolga,62.427683,11.086361,-0.12126898020505905
Tonstad,58.658155,6.728166,-0.2499670684337616
Torpa,61.006569,10.031814,-0.25246429443359375
Torsnes,60.239467,6.201726,-0.2702997922897339
Tosdalen,65.28981,13.041161,-0.3278251886367798
Tossevikelva,60.418858,10.049833,-0.2756725549697876
Toverud,60.42073,10.384411,-0.14429911971092224
Trandal,62.262534,6.5004,-0.24156086146831512
Trengereid,60.428801,5.623466,0.11064731329679489
Trollfjord I,68.362655,14.930794,-0.028904052451252937
Trollheim,63.001093,9.020321,-0.3031212091445923
Trollvikelva,69.525221,20.765212,-0.10076268017292023
Tryland,58.222591,7.335344,-0.20000474154949188
Trysilfossen,61.750061,6.276408,-0.16375531256198883
Trælandsfos,58.348279,6.964348,0.005731802433729172
Tunnsjø,64.695063,13.64173,-0.26424136757850647
Tunnsjødal,64.703361,12.836591,-0.08368247747421265
Tunnsjøfoss,64.690137,13.215878,-0.05650757998228073
Tussa,62.107524,6.57182,-0.23420317471027374
Tveitelva,60.164824,6.284669,-0.2973157465457916
Tveitereidfoss,58.924804,9.333019,-0.025085560977458954
Tverrdalselvi,61.448104,6.73452,-0.19857829809188843
Tverrelva,59.921765,5.904339,-0.27846643328666687
Tverrgjuvlo,60.717129,6.120648,-0.13704028725624084
Tverråa,65.329941,12.971645,-0.2088308036327362
Tverråga,66.044477,14.063695,-0.16442885994911194
Tverråna,59.126243,6.270145,-0.04536823555827141
Tverråni,60.588828,9.172901,-0.21080869436264038
Tya,63.032098,11.703237,-0.13103725016117096
Tyin,61.297126,7.849949,-0.2303372621536255
Tyria I,61.114006,10.671124,-0.20735982060432434
Tyria II,61.124574,10.695165,-0.2544689476490021
Tysseelva,59.394732,6.216533,-0.23947793245315552
Tyssefossen,60.375235,5.758082,0.05893871933221817
Tysseland,59.507622,6.218006,-0.15175579488277435
Tysso II,60.129931,6.641965,-0.016908343881368637
Tøsse,60.617731,5.586937,-0.14351408183574677
Uleberg,58.600174,7.673136,-0.17588593065738678
Ulefoss,64.830095,11.933663,-0.2025396227836609
Ullestad,59.1262,6.270215,-0.039643775671720505
Ulset,62.621834,10.257691,-0.19315293431282043
Ulvik II,60.575845,6.921271,-0.3128811717033386
Ulvund,62.834158,8.520459,-0.2325896918773651
Urdsdalselva,65.941912,13.064278,0.037917811423540115
Urke,62.212377,6.567568,-0.2942429780960083
Usma,62.633769,8.299117,-0.28283628821372986
Usta,60.567368,8.410259,-0.4714598059654236
Ustekveikja,60.529049,7.746783,0.10036993771791458
Uvdal I,60.243794,8.701658,-0.341389536857605
Uvdal II,60.257442,8.92642,-0.24034257233142853
Vafos,58.895751,9.337293,0.10847055912017822
Vaksvik,62.450298,6.895947,-0.31508880853652954
Valdra,59.727955,5.942801,-0.2347387671470642
Valen,59.82739,5.795447,-0.3132680058479309
Valken,67.119331,15.495843,-0.14830827713012695
Valsøyfjord,63.121025,8.568069,-0.06523241847753525
Vamma,59.54261,11.169893,0.08716917783021927
Vangjolo,60.603565,6.362556,-0.26233646273612976
Vangpollen,68.611578,15.58176,-0.15903112292289734
Vanndøla,61.599953,7.292476,-0.17536254227161407
Vassenden,66.123043,13.257638,0.11770869046449661
Vassfossen,58.661989,8.062375,-0.12784229218959808
Vasstøl,59.708008,6.857516,-0.09243647754192352
Vassvikelva,59.913941,6.528615,-0.13748705387115479
Vatne,62.140217,6.249948,-0.25490882992744446
Vedeld,62.182051,5.793378,-0.28631356358528137
Veiski,67.331657,15.976916,0.13770002126693726
Veiteberg,61.618866,6.642294,-0.14622436463832855
Veka,59.503556,6.535517,-0.2614847719669342
Vemork,59.86944,8.493679,-0.41031718254089355
Vemundsbotn,60.857432,5.696332,-0.04176578298211098
Vengåa,62.558565,7.842979,-0.19116681814193726
Venna,63.34793,9.281183,-0.3384137749671936
Vesle Kjela,59.787693,7.251534,-0.05341188237071037
Veslefallet,61.383113,11.142157,-0.19095812737941742
Vessingfoss,62.996363,11.826643,-0.15349827706813812
Vestfossen,59.733039,9.872011,-0.03208506479859352
Vestrebotn,60.995104,5.722891,-0.0064742667600512505
Viddal,62.138258,6.611988,-0.3004246950149536
Vigelandsfoss,58.253518,7.958415,0.042672645300626755
Vikaelva,59.793494,6.094221,-0.296240895986557
Vikeså,58.640929,6.08579,-0.20319059491157532
Vindedal,61.121005,7.330941,-0.0011782959336414933
Vinje,59.625305,7.853282,-0.24868054687976837
Vinkelfallet,61.532876,10.141178,-0.1420929878950119
Virakelva,68.377169,17.123301,-0.23514620959758759
Vittingfoss,59.474488,10.004542,0.00026299437740817666
Viulfoss,60.194522,10.322398,-0.17450495064258575
Voldsetelva,63.871533,10.796528,-0.1693323403596878
Vossedalselvi,60.646363,6.10383,-0.15542472898960114
Vrangfoss,59.30235,9.203938,-0.04158557578921318
Vrenga,59.862852,9.384991,-0.20962508022785187
Vågaåna,59.49324,6.126577,-0.19791653752326965
Vågen,62.114402,6.540055,-0.2664741575717926
Ylja,61.198141,8.382167,-0.22088195383548737
Ytre Alsåker,60.384801,6.499802,-0.16072680056095123
Ytre Matre,59.823114,5.987583,-0.11540061235427856
Åbjøra,60.911585,9.368901,-0.1994202435016632
Åkraelva,59.794126,6.093596,-0.33479738235473633
Åkvisla,61.340634,10.341534,-0.1614532768726349
Åmdal,59.363499,8.052367,-0.18409936130046844
Åmela,62.020561,5.839346,-0.23006704449653625
Åmli-Gjøv,58.767746,8.481447,0.059910114854574203
Åmli-Nidelv,58.767697,8.48176,0.15878888964653015
Åna-Sira,58.293734,6.453253,-0.040539033710956573
Årdal Øvre,61.671474,6.424681,-0.18290254473686218
Årlifoss,59.686023,9.142329,0.0074087828397750854
Årvik,60.17154,6.108996,-0.17847761511802673
Årøy,61.27795,7.150454,-0.1724766343832016
Årøy I,61.276639,7.157259,-0.12012240290641785
Åsebotn,60.97561,6.063749,0.010546927340328693
Åselva,61.52042,6.340126,-0.2546103894710541
Åskåra 1,61.801738,5.669953,-0.17993205785751343
Åskåra 2,61.801738,5.669953,-0.17993205785751343
Åsmulfoss,64.677473,12.677895,0.09854274988174438
Øgreyfoss,58.478973,6.030994,-0.053585052490234375
Øksenelvane,61.841527,5.802617,-0.2262774109840393
Øljusjøen,61.003581,8.068592,-0.16254954040050507
Ølmedal,59.499256,6.007593,-0.14972028136253357
Ørteren,60.502923,7.862656,-0.041159357875585556
Ørtvatn,66.40672,14.503245,0.05006320774555206
Østerbø,61.079957,5.925388,-0.235617533326149
Øvre Bersåvatn,60.181651,6.693228,0.09875014424324036
Øvre Fiskumfoss,64.556298,12.4777,0.011307129636406898
Øvre Forsland,66.050199,13.11736,-0.18634814023971558
Øvre Leirfoss,63.372869,10.407425,0.033104151487350464
Øvre Leiråga,66.442256,13.842201,-0.10383056849241257
Øvre Markevatn,61.446093,5.335162,0.11046367138624191
Øvre Russvik,68.135978,16.546919,-0.27273163199424744
Øvre Røssåga,65.887092,13.800661,-0.16385041177272797
Øvre Svultingen,61.160205,5.478088,-0.14109833538532257
Øvre Tessa,61.817179,8.951578,-0.21866469085216522
Øvre Vinstra,61.481479,9.314391,-0.2706467807292938
Øyberget,61.92177,8.090528,-0.30653899908065796
?aga? II/Zagan II,51.6154,15.3168,-0.07721593230962753
?apino?/Lapnio,54.2847,18.4482,-0.1080944836139679
Bielkowo Bielkowo Hydroelectric Power Plant Poland - Bielkowo Hydroelectric Power Plant Poland,54.2696,18.51,-0.23113657534122467
Brzeg dolny waly slaskie Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland - Brzeg Dolny (Waly Slaskie) Hydroelectric Power Plant Poland,51.2605,16.7656,-0.058397792279720306
Brąswałd,53.84,20.4041,-0.25136280059814453
