name,latitude,longitude,ndvi,discharge,ndwi,precipitation,slope_degrees,ndbi,mndwi,label
,58.78125,8.985417,0.7537283301353455,0.195,,4.237978142076502,4.746706485748291,,,0
,58.789583,51.414583,0.7020864486694336,0.135,,1.6822404371584718,3.49875545501709,,,0
,58.797917,32.33125,0.7948649525642395,0.182,,,3.923461437225342,,,0
,58.810417,42.56875,,0.637,,,0.0,,,0
,58.83125,45.56875,0.6745485663414001,1.885,,1.5415300546448094,2.8930726051330566,,,0
,58.83125,49.560417,0.7450276017189026,2.929,,,3.580390691757202,,,0
,58.852083,32.81875,0.7852436304092407,3.397,,,7.170567035675049,,,0
,58.85625,25.452083,0.5312803983688354,4.275,,,1.5603959560394287,,,0
,58.864583,26.502083,0.7881407141685486,2.238,,1.962568306010931,3.3023500442504883,,,0
,58.877083,13.714583,,0.111,,,0.0,,,0
,58.877083,43.13125,0.7049680948257446,0.146,,,2.888353109359741,,,0
,58.89375,41.114583,0.7933728694915771,7.634,,1.6469945355191262,2.213568687438965,,,0
,58.902083,8.972917,0.7526183128356934,0.432,,4.248087431693989,8.632494926452637,,,0
,58.914583,36.25625,0.6972449421882629,1.785,,1.720491803278688,2.922683954238892,,,0
,58.914583,53.035417,0.6812893748283386,2.57,,,4.109100341796875,,,0
,58.91875,24.297917,0.4374300837516784,5.766,,1.934153005464481,2.0109360218048096,,,0
,58.91875,42.38125,0.6321223378181458,4.067,,1.6519125683060107,2.124270439147949,,,0
,58.922917,24.86875,0.3962694704532623,2.28,,2.004918032786886,1.5013158321380615,,,0
,58.93125,15.885417,0.0505128614604473,3.688,,2.053005464480876,2.3774280548095703,,,0
,58.935417,16.00625,-0.1498169898986816,0.067,,2.053005464480876,0.0,,,0
,58.935417,34.272917,0.6475882530212402,2.77,,1.7071038251366115,3.247573137283325,,,0
,58.939583,54.89375,0.6992738246917725,0.138,,,0.839052140712738,,,0
,58.94375,15.95625,,4.044,,2.053005464480876,0.1395605653524398,,,0
,58.947917,16.635417,,0.959,,,0.9307388663291932,,,0
,58.95625,45.98125,0.7503013014793396,1.699,,,3.0168914794921875,,,0
,58.96875,24.289583,0.6776587963104248,5.334,,,1.4031431674957275,,,0
,58.972917,53.089583,0.6592297554016113,1.404,,1.7721311475409842,2.3181095123291016,,,0
,58.977083,27.46875,,9.496,,1.8696721311475408,0.0,,,0
,58.997917,27.164583,0.7933366894721985,6.68,,1.911475409836067,2.458523750305176,,,0
,58.997917,33.564583,0.7776011228561401,0.241,,,3.4556753635406494,,,0
,59.002083,43.277083,0.664190411567688,0.195,,,3.565964937210083,,,0
,59.00625,29.80625,0.7658296823501587,1.388,,2.030327868852459,3.947625398635864,,,0
,59.01875,57.452083,0.7369492650032043,1.617,,,2.6497490406036377,,,0
,59.022917,37.752083,,6.319,,1.6653005464480872,0.0283728912472724,,,0
,59.022917,57.21875,0.7113856077194214,0.369,,,3.877272605895996,,,0
,59.027083,40.535417,0.7585580348968506,0.11,,,4.671341896057129,,,0
,59.03125,15.735417,0.7342190146446228,2.314,,2.051092896174864,2.196831464767456,,,0
,59.03125,33.464583,0.777758002281189,0.096,,1.96584699453552,2.6387720108032227,,,0
,59.039583,17.33125,0.3160973191261291,0.079,,1.8579234972677583,2.3802425861358643,,,0
,59.047917,42.28125,0.7801647186279297,2.127,,1.7322404371584694,1.5735695362091064,,,0
,59.047917,45.11875,0.7370743751525879,5.839,,1.7071038251366126,3.431824207305908,,,0
,59.05625,24.410417,0.6568993926048279,2.983,,,1.8462488651275637,,,0
,59.05625,32.46875,0.7829335927963257,0.644,,1.8715846994535523,2.2667181491851807,,,0
,59.05625,44.227083,0.7567207217216492,2.447,,,4.846116542816162,,,0
,59.06875,58.847917,0.6090548038482666,6.258,,1.7612021857923486,2.0624992847442627,,,0
,59.085417,58.039583,0.7042092084884644,3.644,,2.241256830601094,3.131277561187744,,,0
,59.09375,43.55625,0.7545992136001587,0.221,,1.712568306010931,3.2977445125579834,,,0
,59.122917,28.489583,0.6420210003852844,0.488,,2.4614754098360656,0.289317786693573,,,0
,59.122917,44.272917,0.7560045123100281,1.822,,1.6590163934426227,4.768671989440918,,,0
,59.122917,50.839583,0.7472615242004395,2.691,,1.5409836065573768,1.5237410068511963,,,0
,59.13125,54.48125,0.7166864275932312,0.88,,1.7122950819672147,0.8827754855155945,,,0
,59.139583,43.247917,0.7748719453811646,7.524,,1.8467213114754093,2.581183671951294,,,0
,59.152083,33.385417,0.7590633630752563,1.765,,1.878415300546448,1.570021152496338,,,0
,59.164583,11.872917,0.5416293144226074,4.198,,2.74207650273224,0.4241584837436676,,,0
,59.164583,39.322917,0.71904456615448,3.722,,1.8439890710382525,4.379074573516846,,,0
,59.164583,51.477083,0.7166236639022827,0.419,,1.52431693989071,2.484311819076538,,,0
,59.16875,15.40625,0.5333358645439148,0.346,,,0.1784993410110473,,,0
,59.172917,35.74375,0.7748076319694519,0.094,,,2.702282190322876,,,0
,59.19375,23.947917,0.7151941657066345,5.189,,,0.7901490926742554,,,0
,59.19375,51.83125,0.7707582116127014,0.153,,1.5961748633879795,1.9395681619644165,,,0
,59.20625,49.977083,0.724428117275238,1.892,,,3.938551664352417,,,0
,59.210417,38.127083,0.1251318752765655,0.307,,,0.4602822363376617,,,0
,59.222917,44.652083,0.7202101945877075,1.925,,1.6450819672131152,3.4174187183380127,,,0
,59.227083,31.364583,0.7322795391082764,1.424,,,2.1789426803588867,,,0
,59.23125,14.014583,,2.698,,2.7155737704918046,0.0,,,0
,59.24375,40.59375,0.7112768888473511,1.82,,1.739890710382514,2.0035831928253174,,,0
,59.260417,50.077083,0.7251338362693787,1.239,,,3.2060368061065674,,,0
,59.26875,48.810417,0.7294025421142578,0.852,,1.7491803278688527,2.5266151428222656,,,0
,59.277083,48.402083,0.7740746140480042,3.096,,,2.8906545639038086,,,0
,59.29375,39.052083,0.7450729608535767,0.319,,1.940983606557377,4.307628631591797,,,0
,59.310417,41.23125,0.771015465259552,0.355,,,2.431194543838501,,,0
,59.31875,11.410417,0.550224781036377,1.074,,,2.108728408813477,,,0
,59.322917,24.652083,0.6608301401138306,3.637,,2.141803278688525,1.648770451545715,,,0
,59.327083,12.13125,,1.666,,,0.0,,,0
,59.327083,43.122917,0.7499949336051941,2.123,,,4.641904354095459,,,0
,59.33125,10.347917,0.5138766765594482,1.421,,3.4008196721311483,1.1820257902145386,,,0
,59.34375,41.760417,0.7456323504447937,3.856,,1.6472677595628415,1.6905007362365725,,,0
,59.347917,17.377083,,3.031,,,0.0,,,0
,59.364583,58.802083,0.5946974754333496,2.972,,,2.797601222991944,,,0
,59.372917,10.260417,0.4045450091361999,2.167,,,2.2566254138946533,,,0
,59.38125,37.427083,0.753455638885498,0.423,,1.756010928961748,3.7365686893463135,,,0
,59.39375,37.172917,0.5803534388542175,6.66,,,1.6263443231582642,,,0
,59.41875,30.90625,0.7137876749038696,0.385,,1.9628415300546465,1.9342610836029053,,,0
,59.43125,45.802083,0.6956823468208313,1.498,,1.611748633879782,3.229841947555542,,,0
,59.44375,5.535417,,0.593,,7.235519125683059,0.9315447211265564,,,0
,59.447917,5.539583,,2.736,,7.235519125683059,0.6006025671958923,,,0
,59.452083,47.472917,0.7337877154350281,0.08,,,3.493069648742676,,,0
,59.50625,32.964583,0.8145716786384583,1.546,,1.8278688524590163,2.3550374507904053,,,0
,59.510417,38.23125,0.4888146817684173,0.201,,1.7330601092896176,1.3180506229400637,,,0
,59.510417,48.75625,0.7144414186477661,1.029,,1.8565573770491817,3.235527992248535,,,0
,59.51875,30.897917,0.6494401097297668,7.65,,1.8524590163934425,0.919220507144928,,,0
,59.522917,32.227083,0.806785523891449,6.605,,1.8319672131147544,4.042672157287598,,,0
,59.522917,48.71875,0.7527382969856262,1.264,,,2.9737372398376465,,,0
,59.522917,52.602083,0.6709094047546387,0.29,,,0.3080041110515594,,,0
,59.527083,50.577083,0.7615759968757629,0.415,,1.6005464480874323,4.317489147186279,,,0
,59.53125,53.772917,0.715988278388977,4.904,,,2.0088489055633545,,,0
,59.53125,58.13125,0.7227004766464233,3.281,,2.368306010928964,2.9907398223876958,,,0
,59.547917,15.577083,0.620352566242218,1.271,,,2.325039386749268,,,0
,59.55625,34.727083,0.7908383011817932,1.321,,,1.7664884328842163,,,0
,59.560417,46.152083,0.7311880588531494,6.244,,1.56775956284153,4.138718605041504,,,0
,59.585417,58.722917,0.5918793678283691,5.802,,,3.274545431137085,,,0
,59.59375,40.09375,0.6790395975112915,0.137,,1.8825136612021849,2.792463779449463,,,0
,59.59375,56.185417,0.6690895557403564,0.704,,,2.8556668758392334,,,0
,59.614583,41.26875,0.7683725357055664,1.235,,1.721038251366121,2.5332248210906982,,,0
,59.63125,35.33125,0.68100905418396,9.401,,1.5486338797814223,3.719350099563599,,,0
,59.639583,28.864583,0.7883765697479248,0.132,,,5.613626003265381,,,0
,59.647917,38.522917,,0.098,,1.839890710382514,0.0,,,0
,59.647917,40.61875,0.6539861559867859,8.758,,,1.9343656301498413,,,0
,59.664583,45.577083,0.6756501197814941,1.44,,1.549453551912568,3.878808975219727,,,0
,59.672917,45.239583,0.7488172650337219,3.292,,,3.2814643383026123,,,0
,59.697917,52.11875,0.7801117300987244,0.207,,1.5519125683060115,1.5823439359664917,,,0
,59.702083,48.00625,0.7183652520179749,0.09,,,2.819167375564575,,,0
,59.702083,51.652083,0.7401973009109497,0.614,,1.5371584699453558,2.122703790664673,,,0
,59.714583,49.985417,0.6901962757110596,1.21,,1.7920765027322405,3.751963376998901,,,0
,59.71875,55.022917,0.7590430974960327,3.488,,,2.1667897701263428,,,0
,59.735417,51.63125,0.7146779298782349,1.835,,,3.748384475708008,,,0
,59.739583,35.322917,0.7155756950378418,2.288,,,2.1425342559814453,,,0
,59.752083,58.347917,0.670166015625,2.096,,2.5489071038251385,3.94082260131836,,,0
,59.760417,56.160417,0.626640796661377,0.89,,2.02568306010929,3.6403844356536874,,,0
,59.76875,45.197917,0.7239733338356018,0.305,,,1.9063605070114136,,,0
,59.772917,49.797917,0.7122172713279724,1.171,,1.7136612021857918,3.848203897476196,,,0
,59.785417,56.76875,0.7100772857666016,5.991,,2.099726775956285,2.9161932468414307,,,0
,59.79375,15.160417,0.6385428309440613,8.45,,,1.8545000553131104,,,0
,59.802083,30.602083,0.5645747780799866,7.14,,1.9456284153005468,1.7266968488693235,,,0
,59.802083,49.19375,0.7541646361351013,0.818,,,3.858052253723145,,,0
,59.80625,39.122917,,7.623,,1.7221311475409835,0.0,,,0
,59.80625,57.952083,0.6962431073188782,0.111,,2.599180327868853,2.5241618156433105,,,0
,59.81875,36.285417,0.7250609993934631,0.074,,1.5762295081967217,5.536321640014648,,,0
,59.81875,44.272917,0.6858159899711609,3.142,,1.5702185792349743,1.6127028465270996,,,0
,59.839583,16.91875,0.6650537252426147,1.327,,1.9172131147540987,1.990834593772888,,,0
,59.839583,33.11875,0.5933874845504761,1.166,,1.9923497267759576,0.31242635846138,,,0
,59.839583,42.06875,0.6979035139083862,4.142,,1.7005464480874313,4.156538486480713,,,0
,59.85625,10.260417,0.7743704915046692,2.292,,3.302459016393444,5.765741348266602,,,0
,59.864583,14.84375,0.7654916644096375,2.655,,2.228415300546449,1.6909023523330688,,,0
,59.877083,7.997917,-0.0658476427197456,3.33,,,0.9214490056037904,,,0
,59.88125,48.627083,0.7034398317337036,6.605,,1.82103825136612,4.345270156860352,,,0
,59.910417,11.560417,0.6081115007400513,2.091,,2.617759562841532,1.2970502376556396,,,0
,59.927083,31.652083,0.7385421991348267,2.683,,,3.973463296890259,,,0
,59.927083,34.985417,0.7079471349716187,1.236,,1.8770491803278704,3.9740476608276367,,,0
,59.93125,10.439583,0.562630832195282,1.475,,3.43551912568306,6.104032039642334,,,0
,59.93125,44.885417,0.6829127669334412,5.016,,1.5601092896174873,2.126506090164185,,,0
,59.94375,34.497917,0.6970773339271545,0.258,,,2.5918164253234863,,,0
,59.94375,50.639583,0.7213229537010193,8.823,,1.682513661202187,3.940484046936035,,,0
,59.972917,37.122917,,1.535,,,0.0641796365380287,,,0
,59.989583,52.814583,0.6620910167694092,0.347,,1.7756830601092892,2.384140968322754,,,0
,59.99375,47.685417,0.7488643527030945,1.03,,,4.276172161102295,,,0
,60.010417,45.447917,0.6964059472084045,0.13,,1.5896174863387984,4.523492336273193,,,0
,60.010417,45.527083,0.7405069470405579,3.416,,,3.850356340408325,,,0
,60.01875,38.147917,0.6069064140319824,4.109,,,0.1380110532045364,,,0
,60.047917,8.13125,0.475800484418869,3.462,,3.184972677595628,1.7254376411437988,,,0
,60.052083,8.014583,0.4800947606563568,1.96,,3.161202185792351,1.7258055210113523,,,0
,60.060417,55.40625,0.6383230686187744,0.149,,1.804918032786886,0.7608754634857178,,,0
,60.060417,56.902083,0.6628560423851013,2.121,,2.053278688524592,1.6472556591033936,,,0
,60.064583,55.33125,0.7106384634971619,2.718,,,1.3611364364624023,,,0
,60.064583,55.36875,0.712209165096283,0.205,,,1.0069605112075806,,,0
,60.06875,7.202083,,5.628,,,0.2259864807128906,,,0
,60.072917,50.497917,0.7196856737136841,3.856,,1.7139344262295086,2.546457290649414,,,0
,60.077083,24.18125,0.4690950214862823,1.561,,,1.9266586303710935,,,0
,60.09375,5.802083,0.7122635245323181,2.112,,8.064754098360648,8.56297492980957,,,0
,60.09375,54.510417,0.7378413081169128,1.893,,,1.73768949508667,,,0
,60.097917,42.927083,0.746086597442627,0.217,,,4.071347713470459,,,0
,60.122917,45.00625,0.6400052905082703,1.196,,,1.8959695100784304,,,0
,60.127083,8.247917,0.0879194885492324,4.317,,2.9606557377049185,1.0463796854019165,,,0
,60.127083,38.310417,0.8128843903541565,1.242,,,1.960491418838501,,,0
,60.14375,14.36875,0.6989341974258423,0.135,,,2.852865934371948,,,0
,60.14375,36.702083,0.7929084897041321,0.42,,1.6950819672131152,2.893027067184448,,,0
,60.152083,55.635417,0.6710457801818848,0.96,,1.8428961748633896,1.6239843368530271,,,0
,60.164583,32.827083,0.6656168103218079,1.32,,2.124863387978144,2.464072704315185,,,0
,60.16875,55.01875,0.7082962989807129,2.568,,,3.018120050430298,,,0
,60.172917,7.49375,0.4903432726860046,0.234,,3.674316939890712,0.6955409646034241,,,0
,60.177083,8.027083,0.4074859023094177,0.603,,2.880601092896175,1.062279224395752,,,0
,60.18125,17.839583,0.5659723877906799,0.095,,1.8073770491803287,0.6952783465385437,,,0
,60.19375,47.877083,0.7111369967460632,5.511,,,2.3014676570892334,,,0
,60.202083,10.710417,0.4289691746234894,1.512,,3.332786885245901,1.7959920167922974,,,0
,60.210417,12.88125,0.7736251950263977,9.577,,2.348907103825137,2.638912439346313,,,0
,60.210417,14.877083,0.7487685680389404,0.333,,,3.779472589492798,,,0
,60.210417,23.777083,0.2048588246107101,3.759,,2.107650273224044,2.2604639530181885,,,0
,60.21875,7.38125,0.3897833824157715,2.631,,3.935519125683061,0.9209359288215636,,,0
,60.227083,55.902083,0.6881425976753235,7.304,,1.985792349726776,1.7567570209503174,,,0
,60.247917,52.64375,0.6787036061286926,0.15,,1.7866120218579244,1.8266476392745967,,,0
,60.285417,41.264583,0.725907027721405,1.243,,1.7371584699453548,2.4173805713653564,,,0
,60.29375,44.785417,0.738654375076294,0.936,,,2.6962437629699707,,,0
,60.29375,52.222917,0.6925331950187683,0.1,,,2.8266429901123047,,,0
,60.297917,57.377083,0.757325291633606,0.249,,2.4049180327868847,3.826374530792236,,,0
,60.302083,39.852083,0.7432367205619812,1.942,,1.67049180327869,2.6796622276306152,,,0
,60.302083,48.639583,0.7449126839637756,3.387,,,3.1600210666656494,,,0
,60.30625,57.247917,0.7370039224624634,3.287,,,2.377351999282837,,,0
,60.314583,42.010417,0.708152174949646,1.677,,,2.4203171730041504,,,0
,60.31875,45.552083,0.7167701125144958,2.536,,1.5472677595628423,1.486361384391785,,,0
,60.327083,36.635417,0.8073939681053162,0.291,,,4.11767578125,,,0
,60.33125,34.36875,0.7986016273498535,0.951,,1.937158469945356,4.589103698730469,,,0
,60.335417,12.26875,0.6314139366149902,1.527,,,2.091173887252808,,,0
,60.335417,13.48125,0.5775233507156372,4.199,,2.5374316939890726,2.2151668071746826,,,0
,60.335417,42.427083,0.6878969073295593,7.013,,1.7054644808743182,2.6164417266845703,,,0
,60.339583,50.197917,0.7536771297454834,2.516,,1.644262295081966,2.8245434761047363,,,0
,60.34375,41.910417,0.7715070247650146,1.677,,1.670491803278689,2.2516658306121826,,,0
,60.34375,56.014583,0.7417460680007935,9.687,,1.981420765027324,1.876457452774048,,,0
,60.352083,48.452083,0.7397724390029907,0.235,,1.8109289617486333,3.330458164215088,,,0
,60.36875,24.11875,0.7426741123199463,8.534,,,3.5966014862060547,,,0
,60.38125,34.252083,0.7243112325668335,0.655,,1.855464480874318,7.365540027618408,,,0
,60.410417,24.847917,0.5978202819824219,7.212,,2.216393442622951,2.9242749214172363,,,0
,60.422917,33.289583,0.7927067875862122,0.139,,1.957103825136614,1.932086706161499,,,0
,60.422917,46.31875,0.8028160333633423,2.27,,1.5953551912568316,3.3620171546936035,,,0
,60.427083,22.652083,0.45817431807518,9.791,,,1.6707943677902222,,,0
,60.447917,46.04375,0.7633638381958008,7.237,,,2.0936532020568848,,,0
,60.464583,24.747917,0.6730285882949829,4.431,,2.201366120218578,1.7057230472564695,,,0
,60.464583,54.64375,0.6031984090805054,0.611,,,1.5286673307418823,,,0
,60.46875,34.16875,0.7718464732170105,8.222,,1.96584699453552,5.664379119873047,,,0
,60.48125,38.027083,0.8065900802612305,1.231,,1.8519125683060125,3.588155508041382,,,0
,60.485417,36.597917,0.7304399013519287,2.151,,1.7816939890710384,2.8741557598114014,,,0
,60.49375,17.727083,0.720193088054657,1.953,,,1.6426756381988523,,,0
,60.49375,23.939583,0.6121069192886353,2.004,,2.2109289617486354,4.277100563049316,,,0
,60.49375,54.860417,0.691929280757904,8.989,,,1.6483793258666992,,,0
,60.497917,28.972917,0.7827638387680054,2.531,,,3.048099994659424,,,0
,60.510417,50.264583,0.7299810647964478,0.511,,,2.178128957748413,,,0
,60.514583,13.022917,0.7385590076446533,1.147,,2.3882513661202207,4.847024917602539,,,0
,60.535417,56.339583,0.7161268591880798,2.332,,,2.935696601867676,,,0
,60.539583,54.11875,0.6796594262123108,2.127,,1.7120218579234974,1.9223933219909668,,,0
,60.585417,27.452083,0.7208813428878784,2.912,,,2.134140968322754,,,0
,60.59375,36.977083,0.6248783469200134,2.611,,1.8543715846994533,0.2239102572202682,,,0
,60.597917,37.11875,0.6922330260276794,9.446,,1.875683060109291,1.4580830335617063,,,0
,60.597917,54.485417,0.6685935258865356,2.447,,,1.4746479988098145,,,0
,60.597917,57.28125,0.7311708927154541,4.014,,2.304098360655738,5.7143168449401855,,,0
,60.602083,54.152083,0.6872642636299133,1.225,,1.7685792349726788,3.1097536087036133,,,0
,60.602083,55.214583,0.6919424533843994,3.398,,1.9163934426229496,1.4750680923461914,,,0
,60.61875,34.04375,0.4877954125404358,1.802,,2.09071038251366,3.401774883270264,,,0
,60.622917,16.347917,0.6723042726516724,0.131,,2.010109289617485,2.620890617370605,,,0
,60.627083,48.710417,0.7163846492767334,4.565,,,4.020807266235352,,,0
,60.639583,56.01875,0.7157912254333496,4.651,,,2.766431331634521,,,0
,60.66875,38.335417,0.5788482427597046,0.43,,,0.2138783931732177,,,0
,60.672917,44.410417,0.7247418165206909,6.611,,1.5363387978142091,1.7015714645385742,,,0
,60.68125,41.464583,0.6968578100204468,0.449,,,3.014450788497925,,,0
,60.689583,40.21875,0.7400854229927063,1.907,,1.7702185792349736,1.3208377361297607,,,0
,60.695833,55.291667,0.7060952186584473,1.245,,,0.8486337661743164,,,0
,60.70625,58.910417,0.6615212559700012,9.209,,2.05464480874317,5.2197370529174805,,,0
,60.73125,28.327083,0.7285442352294922,5.683,,,3.969761610031128,,,0
,60.735417,41.610417,0.5666228532791138,4.207,,1.607650273224045,2.340669631958008,,,0
,60.747917,34.764583,0.6486748456954956,1.39,,1.7401639344262292,3.141094923019409,,,0
,60.75625,44.13125,0.7462456822395325,6.513,,,4.519953727722168,,,0
,60.76875,54.922917,0.7438920140266418,1.132,,1.882513661202186,1.6315659284591677,,,0
,60.785417,46.510417,0.7250573039054871,0.214,,,3.287951231002808,,,0
,60.79375,46.502083,0.7132481336593628,8.156,,,1.1108040809631348,,,0
,60.79375,59.19375,0.6072379946708679,5.745,,1.931147540983608,1.9836117029190063,,,0
,60.802083,51.472917,0.6300060749053955,2.661,,,1.780381441116333,,,0
,60.80625,24.247917,0.7942535877227783,2.426,,2.081967213114755,3.988604784011841,,,0
,60.814583,56.452083,0.6804251670837402,2.223,,2.05273224043716,2.0720198154449463,,,0
,60.83125,27.13125,0.5916949510574341,0.18,,2.1521857923497274,1.867142915725708,,,0
,60.83125,50.41875,0.7254242897033691,2.177,,1.860382513661204,2.2508797645568848,,,0
,60.84375,36.95625,0.707619845867157,2.411,,,3.8817179203033447,,,0
,60.847917,42.60625,0.7760260701179504,0.073,,1.5860655737704925,2.647422313690185,,,0
,60.852083,22.610417,0.607955813407898,1.677,,2.293989071038252,0.7894377708435059,,,0
,60.872917,15.022917,,7.301,,1.9289617486338824,0.0,,,0
,60.872917,51.277083,0.7652572989463806,0.186,,1.8915300546448093,2.506953477859497,,,0
,60.877083,24.835417,0.4383837282657623,2.243,,2.000273224043715,1.8619619607925413,,,0
,60.885417,39.152083,0.7654315829277039,3.16,,1.7428961748633884,2.094612598419189,,,0
,60.889583,12.98125,0.6711829900741577,0.678,,,3.466425895690918,,,0
,60.897917,16.677083,0.5170564651489258,1.025,,1.822677595628416,2.8686795234680176,,,0
,60.902083,13.15,0.7023469805717468,1.707,,2.22704918032787,1.831720352172852,,,0
,60.922917,44.31875,0.7780289053916931,3.028,,1.594535519125684,3.0499866008758545,,,0
,60.93125,31.135417,,1.312,,,0.0,,,0
,60.935417,46.80625,0.7874217629432678,2.251,,1.7147540983606568,3.067784786224365,,,0
,60.939583,44.35625,0.7294812202453613,0.514,,1.594535519125684,3.987694501876831,,,0
,60.939583,49.327083,0.7057620882987976,1.338,,,3.99301552772522,,,0
,60.952083,55.614583,0.6813321113586426,6.363,,,1.56533682346344,,,0
,60.964583,16.977083,0.8076537847518921,2.849,,1.6415300546448093,3.054300308227539,,,0
,60.964583,39.752083,0.6966814398765564,1.586,,,1.957517981529236,,,0
,60.972917,47.71875,0.7463276386260986,0.185,,1.813387978142076,2.454974412918091,,,0
,60.98125,13.514583,0.6939524412155151,1.281,,2.2133879781420767,1.5023056268692017,,,0
,60.985417,11.98125,0.6504366993904114,2.985,,,2.8152782917022705,,,0
,60.985417,45.40625,0.7478336691856384,2.152,,1.660928961748634,1.5644934177398682,,,0
,60.997917,45.785417,0.7504786849021912,0.363,,1.78633879781421,2.260083675384521,,,0
,61.010417,58.01875,0.6842601299285889,0.164,,2.2636612021857925,4.6292033195495605,,,0
,61.022917,54.439583,0.6678280234336853,3.004,,,2.337435007095337,,,0
,61.04375,40.535417,0.7381266951560974,5.143,,,2.621133089065552,,,0
,61.077083,57.585417,0.6600279808044434,2.228,,2.486612021857925,3.3837132453918457,,,0
,61.08125,45.70625,0.7455403208732605,2.356,,1.7877049180327864,2.4753992557525635,,,0
,61.089583,40.84375,0.5604827404022217,0.171,,,2.825400114059448,,,0
,61.097917,39.86875,0.7042860388755798,1.535,,,1.943949580192566,,,0
,61.110417,23.302083,0.6785516738891602,0.14,,2.229781420765028,2.828121900558472,,,0
,61.13125,36.535417,0.355531245470047,1.532,,2.005737704918033,0.1723421812057495,,,0
,61.13125,37.64375,0.6597393751144409,3.835,,1.815300546448088,1.2527227401733398,,,0
,61.139583,56.389583,0.7188214063644409,1.27,,2.053825136612024,2.776231288909912,,,0
,61.160417,28.460417,,0.176,,1.9890710382513663,0.0,,,0
,61.177083,49.33125,0.7081180810928345,1.999,,,1.7748680114746094,,,0
,61.18125,45.08125,0.7499967813491821,0.624,,1.491256830601092,3.8050148487091056,,,0
,61.185417,46.210417,0.7921791076660156,5.924,,,4.38791036605835,,,0
,61.185417,58.347917,0.6738458871841431,0.78,,2.495901639344263,2.217634439468384,,,0
,61.19375,54.372917,0.6335294842720032,0.165,,,0.5491196513175964,,,0
,61.21875,29.65625,0.6910625100135803,2.552,,1.9986338797814207,1.3127288818359375,,,0
,61.260417,45.610417,0.7615206837654114,2.135,,1.627049180327868,1.922616004943848,,,0
,61.260417,46.889583,0.683582067489624,2.279,,1.5983606557377046,1.6146037578582764,,,0
,61.302083,11.95625,0.582728922367096,1.091,,2.5587431693989102,0.7268691658973694,,,0
,61.30625,38.472917,0.7703772783279419,5.082,,1.598087431693989,3.8811750411987305,,,0
,61.327083,46.127083,0.7891048789024353,6.365,,1.62431693989071,4.918283939361572,,,0
,61.33125,33.21875,0.6865103244781494,1.632,,2.2363387978142084,3.005605459213257,,,0
,61.33125,41.08125,0.7759366035461426,1.326,,,1.8365029096603396,,,0
,61.339583,49.33125,0.7417438626289368,2.209,,1.7163934426229512,3.55427885055542,,,0
,61.34375,31.81875,,6.311,,2.1836065573770504,0.0,,,0
,61.34375,31.914583,0.7628623247146606,1.438,,2.1836065573770504,2.285888433456421,,,0
,61.352083,43.935417,0.755927562713623,0.1,,1.647540983606558,2.816767454147339,,,0
,61.360417,14.45625,0.6955376267433167,1.573,,,4.239563465118408,,,0
,61.36875,52.502083,0.7293398380279541,4.591,,1.772677595628415,1.896584391593933,,,0
,61.389583,35.347917,0.8064006567001343,0.94,,1.6765027322404378,2.771871566772461,,,0
,61.402083,30.889583,,0.247,,,0.0,,,0
,61.410417,14.002083,0.6407793760299683,5.094,,2.357377049180328,2.817483901977539,,,0
,61.410417,48.689583,0.7244621515274048,6.261,,1.9330601092896185,3.6108784675598153,,,0
,61.414583,29.360417,0.4530767202377319,0.325,,,1.903854489326477,,,0
,61.41875,12.60625,0.6262880563735962,7.27,,2.7896174863387984,2.347926139831543,,,0
,61.427083,11.70625,0.59605872631073,5.524,,3.2049180327868845,3.343351125717163,,,0
,61.427083,55.20625,0.6622427701950073,1.571,,2.106010928961749,2.086519718170166,,,0
,61.447917,27.447917,0.468568354845047,0.339,,1.9505464480874304,1.2113962173461914,,,0
,61.460417,40.93125,0.762510359287262,0.418,,,3.4182488918304443,,,0
,61.472917,35.022917,0.7493880987167358,1.921,,1.5500000000000012,2.866643190383911,,,0
,61.472917,53.597917,0.6521629691123962,0.875,,1.8877049180327885,2.083301305770874,,,0
,61.477083,53.29375,0.6761107444763184,0.369,,1.8308743169398904,2.995426893234253,,,0
,61.48125,8.63125,-0.4805810153484344,1.563,,3.777868852459017,4.523768424987793,,,0
,61.489583,45.972917,0.7264305949211121,4.408,,1.5513661202185804,3.921069860458374,,,0
,61.49375,8.797917,0.3854207396507263,6.876,,,6.402612686157227,,,0
,61.50625,33.98125,0.7752200365066528,1.599,,2.003551912568307,1.5177603960037231,,,0
,61.50625,59.21875,0.7138702869415283,4.694,,,1.874269127845764,,,0
,61.527083,10.75625,0.7376803755760193,3.379,,2.405737704918035,5.264679431915283,,,0
,61.539583,41.389583,0.7143419981002808,0.329,,1.5846994535519128,1.7205027341842651,,,0
,61.539583,48.302083,0.7258428931236267,0.607,,1.765300546448087,2.1794137954711914,,,0
,61.54375,39.98125,0.6982404589653015,1.007,,,2.1266732215881348,,,0
,61.54375,46.747917,0.704618513584137,0.509,,1.8213114754098363,1.7431824207305908,,,0
,61.547917,59.33125,0.6886317133903503,1.53,,2.3483606557377046,3.3515586853027344,,,0
,61.552083,24.33125,0.3700384199619293,9.844,,,2.3020639419555664,,,0
,61.55625,8.70625,0.1287761032581329,0.631,,,5.784130096435547,,,0
,61.564583,46.352083,0.6563411951065063,0.666,,1.762021857923498,2.734532117843628,,,0
